date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2019,home,14781,703,Texas,10,True,1,3,-2,loss,1 - 3,4707405,671,1,5.0,0,2,0,0,2,4,0,18,16,0,0,0,0,0,0,0,0,0,0,0,77,4,5,0,0,0,1,1,1644718,2019
03/01/2019,home,14781,392,Maryland,9,True,2,4,-2,loss,2 - 4,4719428,671,1,4.2,0,4,3,0,2,6,0,21,19,2,0,0,0,0,0,0,0,0,0,0,87,6,2,0,1,0,1,2,1644718,2019
03/08/2019,home,14781,370,LMU (CA),9,True,5,0,5,win,5 - 0,4727153,671,1,5.0,0,4,0,0,1,8,0,18,16,0,0,0,0,0,1,0,0,0,0,0,64,0,4,1,0,0,1,2,1644718,2019
03/15/2019,away,14781,32,Little Rock,9,True,1,4,-3,loss,1 - 4,4735998,671,1,5.0,0,4,4,4,2,6,0,23,18,0,0,0,1,0,2,0,0,0,0,1,78,6,3,0,1,0,1,2,1644718,2019
03/31/2019,away,14781,716,Troy,9,True,4,3,1,win,4 - 3,4754645,671,1,1.0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,13,2,1,0,0,1,4,0,1644718,2019
04/03/2019,away,14781,655,Southeastern La.,9,True,9,8,1,win,9 - 8,4758119,671,1,1.1,0,1,0,0,0,3,0,5,5,0,0,0,0,0,0,0,1,0,0,0,20,1,0,0,0,1,5,1,1644718,2019
04/06/2019,home,14781,30,Arkansas St.,9,True,6,1,5,win,6 - 1,4761838,671,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,1644718,2019
04/13/2019,home,14781,646,South Alabama,9,True,8,4,4,win,8 - 4,4768693,671,1,2.0,0,3,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,27,3,2,0,0,0,3,0,1644718,2019
04/18/2019,away,14781,702,UT Arlington,9,True,8,9,-1,loss,8 - 9,4774248,671,1,2.0,0,5,5,4,2,0,0,15,11,0,0,0,0,0,1,0,1,0,0,1,53,2,4,0,1,0,4,0,1644718,2019
05/12/2019,home,14781,254,Georgia St.,9,True,11,5,6,win,11 - 5,4791067,671,1,1.1,0,2,0,0,1,2,0,7,6,0,0,0,0,0,0,0,1,0,0,0,24,2,0,0,0,1,4,1,1644718,2019
05/17/2019,away,14781,498,ULM,10,True,13,9,4,win,13 - 9,4792258,671,1,1.0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,1,1,1,0,1,16,1,1,0,0,0,4,1,1644718,2019
05/21/2019,home,14781,27,App State,9,True,6,2,4,win,6 - 2,4793035,671,1,1.1,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,1,3,0,1644718,2019
05/23/2019,home,14781,716,Troy,9,True,7,10,-3,loss,7 - 10,4794588,671,1,0.2,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,2,0,1,10,0,2,0,0,0,3,0,1644718,2019
