App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.2,0.0,2,0,0,0,3,0,8,6,0,0,0,0,0,2,0,0,0,0,0,26,1,0,0,0,0,2,0,0,02/18/2024,home,16580,260,Gonzaga,9,True,6,0,6,win,4526080,110,2964661,2024,1
1,0,1.2,0.0,3,0,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,28,2,2,0,0,0,2,0,0,02/23/2024,away,16580,698,TCU,9,True,3,4,-1,loss,4526757,110,2964661,2024,1
1,1,5.0,0.0,6,4,4,2,6,0,22,19,2,0,0,1,0,0,0,0,0,0,1,88,3,5,0,0,0,1,1,1,02/27/2024,home,16580,466,Nevada,9,True,5,4,1,win,4527544,110,2964661,2024,1
1,1,4.0,0.0,3,1,1,1,8,0,16,14,1,0,0,0,1,0,0,0,0,0,1,86,1,3,0,1,0,1,3,0,03/05/2024,away,16580,99,Long Beach St.,9,True,0,2,-2,loss,4528977,110,2964661,2024,1
1,0,2.0,0.0,2,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,27,4,2,0,0,0,2,0,0,03/09/2024,away,16580,107,California,9,True,1,4,-3,loss,4529538,110,2964661,2024,1
1,1,3.0,0.0,1,0,0,1,2,0,10,8,1,0,0,0,0,1,0,0,0,0,0,34,3,2,0,0,0,1,0,1,03/12/2024,home,16580,164,UConn,9,True,2,5,-3,loss,4530356,110,2964661,2024,1
1,1,3.2,0.0,4,4,4,5,2,0,19,13,2,0,0,0,2,0,0,0,0,0,1,84,4,4,0,0,0,1,0,0,03/17/2024,home,16580,754,Washington St.,9,True,9,4,5,win,4531570,110,2964661,2024,1
1,1,4.0,0.0,1,1,0,2,0,0,16,12,0,0,0,0,0,0,0,0,0,2,0,56,8,4,0,0,0,1,0,0,03/24/2024,home,16580,657,Southern California,9,True,6,3,3,win,4533017,110,2964661,2024,1
1,1,4.1,0.0,10,7,5,1,1,0,26,22,0,1,0,0,1,2,0,0,0,0,1,80,7,4,0,0,0,1,1,0,03/30/2024,away,16580,29,Arizona,12,True,9,10,-1,loss,4534197,110,2964661,2024,1
1,1,3.1,0.0,7,5,5,3,3,0,21,18,3,0,0,2,0,0,0,0,0,0,0,81,2,5,0,1,0,1,2,0,04/07/2024,home,16580,529,Oregon,9,True,3,6,-3,loss,4536001,110,2964661,2024,1
1,1,5.0,0.0,2,1,1,2,5,0,18,16,0,0,0,0,0,0,0,0,0,0,0,69,3,6,0,0,0,1,1,0,04/14/2024,away,16580,756,Washington,9,True,4,8,-4,loss,4537423,110,2964661,2024,1
1,1,3.2,0.0,4,4,4,2,1,0,17,14,0,0,0,1,0,0,0,0,0,0,1,60,0,9,0,1,0,1,0,0,04/21/2024,home,16580,28,Arizona St.,9,True,1,13,-12,loss,4538911,110,2964661,2024,1
1,1,4.0,0.0,10,9,9,2,3,0,25,21,3,1,2,1,1,1,0,0,0,0,1,105,6,3,0,1,0,1,1,0,04/28/2024,away,16580,732,Utah,9,True,7,12,-5,loss,4540476,110,2964661,2024,1
1,0,1.1,0.0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,21,1,3,0,0,0,2,0,0,05/04/2024,away,16580,97,Cal St. Fullerton,9,True,4,1,3,win,4541162,110,2964661,2024,1
