date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,299,Illinois St.,9,True,2,3,-1,loss,2 - 3,5209652,31,1,0,0.2,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,2477440,2022
03/02/2022,home,15860,464,Omaha,9,True,15,3,12,win,15 - 3,5251961,31,1,0,1.0,0.0,2,1,1,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2477440,2022
03/15/2022,home,15860,261,Grambling,9,True,14,1,13,win,14 - 1,5235894,31,1,0,2.0,0.0,0,0,0,0,4,0,7,6,0,0,0,0,0,1,0,0,0,0,0,26,2,0,0,0,0,4,1,0,2477440,2022
03/26/2022,away,15860,434,Missouri,9,True,5,7,-2,loss,5 - 7,5247587,31,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,5,0,0,2477440,2022
03/29/2022,home,15860,32,Little Rock,9,True,16,8,8,win,16 - 8,5249814,31,1,0,1.0,0.0,1,0,0,1,3,0,5,4,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,5,1,0,2477440,2022
04/02/2022,home,15860,430,Mississippi St.,9,True,12,5,7,win,12 - 5,5256671,31,1,0,2.0,0.0,2,2,0,1,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,34,3,1,0,0,0,2,0,0,2477440,2022
04/08/2022,away,15860,235,Florida,9,True,2,7,-5,loss,2 - 7,5258503,31,1,0,0.2,0.0,1,0,0,1,0,0,4,3,1,0,0,0,1,0,0,1,1,0,0,19,2,0,0,0,0,2,0,0,2477440,2022
04/12/2022,home,15860,2678,Ark.-Pine Bluff,9,True,6,0,6,win,6 - 0,5263359,31,1,0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,1,0,2477440,2022
04/20/2022,home,15860,30,Arkansas St.,9,True,10,3,7,win,10 - 3,5270038,31,1,0,0.1,0.0,1,2,2,2,1,0,5,2,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,3,0,0,2477440,2022
05/21/2022,away,15860,8,Alabama,9,True,5,18,-13,loss,5 - 18,5289544,31,1,0,1.0,0.0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,30,2,1,0,0,0,8,0,0,2477440,2022
06/05/2022,home,15860,521,Oklahoma St.,10,True,10,14,-4,loss,10 - 14,5290934,31,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7,0,0,2477440,2022
06/20/2022,home,15860,433,Ole Miss,9,True,5,13,-8,loss,5 - 13,5291383,31,1,0,0.2,0.0,2,3,3,1,1,0,5,4,1,0,0,0,0,0,0,2,0,0,0,21,1,0,0,0,0,6,1,0,2477440,2022
