App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.0,0.0,1,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,03/05/2021,neutral,15580,243,Frostburg St.,9,True,9,3,6,win,2026506,339,2464848,2021
1,0,1.1,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,8,1,3,1,0,0,2,0,0,03/07/2021,neutral,15580,243,Frostburg St.,9,True,16,6,10,win,2017347,339,2464848,2021
1,0,3.0,0.0,1,0,0,0,7,0,11,10,1,0,0,0,0,1,0,0,0,0,0,47,0,2,1,0,0,2,1,0,03/13/2021,home,15580,360,Lock Haven,9,True,2,1,1,win,2026389,339,2464848,2021
1,0,2.1,0.0,1,3,2,3,4,0,12,7,0,0,0,0,0,1,0,0,0,1,0,64,3,0,0,1,0,3,2,0,03/21/2021,home,15580,65,Bloomsburg,9,True,5,7,-2,loss,2063173,339,2464848,2021
1,1,2.2,0.0,7,6,6,1,2,0,15,14,1,0,0,5,1,0,0,0,0,0,0,72,0,5,0,0,0,1,0,0,03/27/2021,away,15580,10870,Shepherd,9,True,8,22,-14,loss,2019295,339,2464848,2021
1,1,6.0,0.0,5,0,0,2,4,0,27,23,1,0,0,0,0,2,0,0,0,0,0,106,7,7,1,0,0,1,2,0,04/03/2021,away,15580,384,Mansfield,9,True,7,2,5,win,2020124,339,2464848,2021
1,1,7.0,1,4,0,0,1,4,1,24,23,1,0,0,0,0,0,0,0,0,0,0,96,5,9,1,0,0,1,2,0,04/09/2021,home,15580,638,Shippensburg,9,True,7,0,7,win,2069342,339,2464848,2021
1,1,6.0,0.0,7,3,3,2,7,0,27,25,3,0,0,0,0,0,0,0,0,0,0,117,6,5,1,0,0,1,5,0,04/17/2021,away,15580,197,East Stroudsburg,9,True,6,4,2,win,2021431,339,2464848,2021
1,1,7.0,1,5,2,2,2,7,0,26,24,1,0,0,0,1,0,0,0,0,0,0,108,7,5,1,0,0,1,2,0,04/24/2021,home,15580,765,West Chester,9,True,5,2,3,win,2022152,339,2464848,2021
1,1,4.1,0.0,10,9,8,5,4,0,28,23,5,1,0,0,5,0,0,0,0,0,0,103,4,5,0,1,0,1,3,0,05/08/2021,home,15580,423,Millersville,8,True,2,14,-12,loss,2023324,339,2464848,2021
