App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,3.0,0.0,3,1,1,2,0,0,13,9,0,0,0,0,1,0,0,3,1,0,2,41,1,7,0,0,0,4,0,0,02/25/2023,away,16340,706,UTSA,9,True,8,11,-3,loss,2391723,610,2825899,2023,1
1,0,0.2,0.0,1,0,0,1,2,0,4,3,0,1,0,0,0,0,0,2,2,0,0,16,0,0,0,0,0,4,1,0,03/11/2023,neutral,16340,812,Xavier,9,True,2,5,-3,loss,2407863,610,2825899,2023,1
1,0,3.0,0.0,1,1,1,1,2,0,12,10,0,0,0,1,0,1,0,0,0,0,0,45,2,5,0,0,0,4,0,0,03/18/2023,home,16340,631,Santa Clara,9,True,0,11,-11,loss,2396741,610,2825899,2023,1
1,0,2.2,0.0,1,0,0,1,1,0,10,9,1,0,0,0,0,0,0,0,0,0,0,37,1,6,1,0,0,2,1,0,03/25/2023,away,16340,77,BYU,10,True,6,4,2,win,2397493,610,2825899,2023,1
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,10,1,1,0,0,1,5,0,0,04/01/2023,home,16340,551,Portland,9,True,5,2,3,win,2399313,610,2825899,2023,1
1,0,0.1,0.0,0,2,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,6,0,0,04/02/2023,home,16340,551,Portland,9,True,5,9,-4,loss,2399707,610,2825899,2023,1
1,0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,6,0,0,04/04/2023,home,16340,108,UC Davis,9,True,4,6,-2,loss,2399940,610,2825899,2023,1
1,0,0.1,0.0,2,1,1,1,0,0,4,3,0,0,0,0,1,0,1,2,2,0,0,10,0,1,1,0,0,2,0,0,04/07/2023,away,16340,541,Pepperdine,9,True,8,6,2,win,2400594,610,2825899,2023,1
1,0,1.1,0.0,1,1,1,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,15,1,2,0,0,0,4,0,0,04/08/2023,away,16340,541,Pepperdine,9,True,1,12,-11,loss,2401041,610,2825899,2023,1
1,0,1.0,0.0,0,0,0,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,4,1,0,04/23/2023,home,16340,370,LMU (CA),9,True,14,5,9,win,2404203,610,2825899,2023,1
1,0,0.2,0.0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,10,1,1,0,0,0,3,0,0,04/29/2023,away,16340,629,San Francisco,12,True,2,3,-1,loss,2405285,610,2825899,2023,1
1,0,2.0,0.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,30,1,4,0,0,0,2,1,0,05/07/2023,away,16340,260,Gonzaga,9,True,0,3,-3,loss,2406594,610,2825899,2023,1
1,0,1.2,0.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,2,0,0,0,30,2,2,0,0,0,4,0,0,05/13/2023,home,16340,627,San Diego,9,True,6,0,6,win,2407033,610,2825899,2023,1
1,0,1.0,0.0,0,0,0,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,19,1,1,0,0,0,7,0,0,05/14/2023,home,16340,627,San Diego,9,True,8,10,-2,loss,2407216,610,2825899,2023,1
1,0,1.0,0.0,2,1,1,0,2,0,5,5,1,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,5,1,0,05/19/2023,away,16340,96,Fresno St.,9,True,0,12,-12,loss,2407521,610,2825899,2023,1
1,0,2.2,0.0,1,0,0,2,3,0,11,8,0,0,0,0,0,0,0,0,0,1,0,37,1,4,1,0,0,2,0,0,05/25/2023,neutral,16340,370,LMU (CA),9,True,4,1,3,win,2436196,610,2825899,2023,1
1,0,1.0,0.0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,11,1,1,0,0,0,4,0,0,05/26/2023,neutral,16340,551,Portland,9,True,4,8,-4,loss,2436199,610,2825899,2023,1
