date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,739,Villanova,9,True,10,3,7,win,10 - 3,293129,288,0,0,2.0,0.0,2,1,1,0,2,0,8,8,0,1,0,0,1,0,0,0,0,0,0,27,1,3,0,0,0,3,1,1528026,2016
02/28/2016,home,12360,698,TCU,9,True,1,10,-9,loss,1 - 10,294505,288,0,0,2.2,0.0,2,3,2,2,5,0,14,10,0,0,0,0,1,1,0,1,0,1,0,50,2,1,0,0,0,2,2,1528026,2016
03/06/2016,home,12360,51,Baylor,9,True,11,2,9,win,11 - 2,295770,288,0,0,3.0,0.0,2,0,0,0,3,0,11,11,0,0,0,0,0,0,0,2,0,0,0,41,2,4,0,0,1,3,0,1528026,2016
03/12/2016,away,12360,8,Alabama,9,True,3,2,1,win,3 - 2,297217,288,0,0,1.1,0.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,25,1,2,0,0,0,2,1,1528026,2016
03/15/2016,away,12360,346,Lamar University,9,True,4,3,1,win,4 - 3,298225,288,0,0,1.0,0.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,2,1,1528026,2016
03/20/2016,home,12360,1104,Grand Canyon,9,True,5,1,4,win,5 - 1,299564,288,0,0,3.0,0.0,0,0,0,1,3,0,10,9,0,0,0,0,0,0,0,1,0,0,0,33,2,4,0,0,1,2,1,1528026,2016
03/29/2016,home,12360,697,Texas A&M,9,True,2,7,-5,loss,2 - 7,301732,288,0,0,2.0,0.0,4,1,1,1,4,0,11,10,1,0,0,1,0,0,0,0,0,0,0,48,1,1,0,0,0,2,0,1528026,2016
04/03/2016,away,12360,196,East Carolina,9,True,6,1,5,win,6 - 1,303210,288,0,0,1.2,0.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,2,0,0,0,29,1,3,0,0,0,2,0,1528026,2016
04/12/2016,home,12360,703,Texas,9,True,3,2,1,win,3 - 2,305546,288,0,1,4.1,0.0,2,1,1,0,2,0,15,14,1,0,0,0,0,0,0,0,0,1,0,50,3,8,0,0,0,1,0,1528026,2016
04/24/2016,home,12360,651,South Fla.,9,True,7,5,2,win,7 - 5,309099,288,0,0,1.1,0.0,1,3,0,1,2,0,8,7,0,0,0,0,0,0,0,2,0,0,0,27,0,2,1,0,0,2,0,1528026,2016
04/30/2016,away,12360,718,Tulane,9,True,4,10,-6,loss,4 - 10,310381,288,0,0,3.1,0.0,5,5,3,1,7,0,17,15,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,2,0,1528026,2016
05/06/2016,home,12360,404,Memphis,9,True,4,12,-8,loss,4 - 12,311581,288,0,0,5.1,0.0,9,5,5,2,2,0,26,22,3,0,0,0,0,0,0,2,2,0,2,92,2,10,0,1,0,2,1,1528026,2016
05/10/2016,away,12360,574,Rice,9,True,10,0,10,win,10 - 0,312651,288,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1528026,2016
05/15/2016,away,12360,140,Cincinnati,9,True,4,0,4,win,4 - 0,313380,288,0,0,3.1,0.0,3,0,0,0,4,0,12,12,0,0,0,0,0,0,0,2,0,0,0,38,4,1,0,0,1,2,2,1528026,2016
05/20/2016,home,12360,718,Tulane,13,True,3,2,1,win,3 - 2,313921,288,0,0,4.2,0.0,3,0,0,1,3,0,18,16,0,0,0,0,0,0,0,2,1,1,0,67,5,6,0,0,0,2,0,1528026,2016
05/24/2016,home,12360,140,Cincinnati,9,True,9,1,8,win,9 - 1,314172,288,0,0,0.1,0.0,2,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,1528026,2016
05/28/2016,home,12360,718,Tulane,9,True,6,2,4,win,6 - 2,314435,288,0,0,0.2,0.0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1528026,2016
05/29/2016,home,12360,164,UConn,9,True,2,7,-5,loss,2 - 7,314506,288,0,0,2.2,0.0,2,2,1,1,1,0,10,9,0,0,0,0,0,0,0,1,0,0,0,16,3,3,0,0,0,4,0,1528026,2016
