date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,202,Eastern Ky.,9,True,2,11,-9,loss,2 - 11,4707780,228,1,0.2,0,0,0,0,1,2,0,4,2,0,0,0,0,0,1,0,2,2,0,0,18,0,0,0,0,0,4,0,2122412,2019
02/19/2019,home,14781,434,Missouri,9,True,3,5,-2,loss,3 - 5,4710617,228,1,1.1,0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2122412,2019
02/22/2019,home,14781,17,Alcorn,9,True,4,5,-1,loss,4 - 5,4717758,228,1,0.1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,2122412,2019
02/23/2019,home,14781,17,Alcorn,9,True,11,7,4,win,11 - 7,4717760,228,1,3.0,0,2,1,1,1,1,0,10,9,0,0,0,1,0,0,0,3,0,0,0,0,3,3,0,0,0,2,0,2122412,2019
02/27/2019,away,14781,406,Mercer,9,True,1,5,-4,loss,1 - 5,4717247,228,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,4,1,2122412,2019
03/03/2019,home,14781,314,Jackson St.,9,True,8,11,-3,loss,8 - 11,4722273,228,1,0.1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2122412,2019
03/03/2019,home,14781,314,Jackson St.,9,True,6,5,1,win,6 - 5,4722316,228,1,2.0,0,2,2,2,1,3,0,11,8,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,2122412,2019
03/06/2019,away,14781,231,FIU,9,True,6,8,-2,loss,6 - 8,4725130,228,1,1.0,0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,5,0,2122412,2019
03/10/2019,away,14781,61,Bethune-Cookman,9,True,6,7,-1,loss,6 - 7,4729729,228,1,3.0,0,1,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,24,3,4,0,0,0,3,1,2122412,2019
03/13/2019,away,14781,316,Jacksonville,9,True,9,10,-1,loss,9 - 10,4733674,228,1,1.0,0,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,2,1,0,0,17,2,0,0,0,0,5,0,2122412,2019
