date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,697,Texas A&M,9,True,1,3,-2,loss,1 - 3,4707974,236,1,3.2,0,3,0,0,1,2,0,16,15,0,0,1,0,0,0,0,0,0,0,0,62,6,3,0,0,0,1,1,1870168,2019
02/22/2019,away,14781,2711,North Florida,12,True,3,4,-1,loss,3 - 4,4712226,236,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,6,0,0,0,0,0,7,0,1870168,2019
02/24/2019,away,14781,2711,North Florida,9,True,8,6,2,win,8 - 6,4714585,236,1,2.0,0,2,2,1,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,42,2,4,0,0,0,1,0,1870168,2019
03/01/2019,away,14781,393,UMES,9,True,7,2,5,win,7 - 2,4718740,236,1,4.0,0,3,2,0,1,4,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,2,1870168,2019
03/08/2019,home,14781,310,Iona,9,True,9,2,7,win,9 - 2,4726812,236,1,2.0,0,2,1,1,0,3,0,8,8,0,0,1,0,0,0,0,0,0,0,0,32,2,1,0,0,0,1,1,1870168,2019
03/12/2019,home,14781,590,Sacred Heart,9,True,12,3,9,win,12 - 3,4732304,236,1,3.0,0,2,1,1,0,6,0,11,11,0,0,0,0,0,0,0,0,0,0,0,39,1,2,1,0,0,1,2,1870168,2019
03/20/2019,home,14781,381,Manhattan,9,True,9,0,9,win,9 - 0,4742197,236,1,2.0,0,2,0,0,0,3,0,9,8,0,0,0,0,0,1,0,0,0,0,0,28,0,3,1,0,0,1,1,1870168,2019
03/24/2019,home,14781,596,St. Bonaventure,9,True,0,1,-1,loss,0 - 1,4746389,236,1,3.0,0,3,1,1,0,4,0,11,10,0,1,0,0,0,0,0,0,0,0,1,42,0,4,0,1,0,1,1,1870168,2019
03/30/2019,away,14781,572,Rhode Island,12,True,8,9,-1,loss,8 - 9,4755389,236,1,1.0,0,5,3,3,1,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,30,2,0,0,0,0,1,0,1870168,2019
04/03/2019,home,14781,639,Siena,10,True,5,4,1,win,5 - 4,4757758,236,1,2.0,0,1,1,1,1,4,0,8,6,0,0,0,0,3,1,0,0,0,0,0,41,1,1,0,0,0,1,1,1870168,2019
04/09/2019,home,14781,158,Columbia,11,True,3,2,1,win,3 - 2,4764349,236,1,4.0,0,3,1,0,1,5,0,16,15,1,0,0,0,0,0,0,0,0,0,0,64,4,3,0,0,0,1,2,1870168,2019
04/13/2019,away,14781,740,VCU,9,True,11,1,10,win,11 - 1,4769290,236,1,1.0,0,1,0,0,0,1,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1870168,2019
04/16/2019,away,14781,220,Fairfield,9,True,5,6,-1,loss,5 - 6,4771866,236,1,3.0,0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,0,1,0,1870168,2019
04/24/2019,away,14781,617,Saint Peter's,10,True,8,5,3,win,8 - 5,4779253,236,1,2.0,0,1,0,0,3,4,0,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6,1,1870168,2019
04/30/2019,away,14781,14,UAlbany,10,True,7,5,2,win,7 - 5,4784916,236,1,3.0,0,6,4,4,3,5,0,18,15,3,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1870168,2019
05/18/2019,away,14781,175,Dayton,9,True,8,4,4,win,8 - 4,4792393,236,1,1.0,0,2,1,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,0,1870168,2019
