date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/02/2019,away,14781,459,UNC Greensboro,13,True,5,6,-1,loss,5 - 6,4721283,540,1,5.0,0,1,0,0,3,5,0,19,15,0,0,0,0,1,0,0,0,0,1,0,85,3,5,0,0,0,2,3,1773968,2019
03/09/2019,away,14781,792,Winthrop,9,True,1,4,-3,loss,1 - 4,4728219,540,1,5.1,0,7,4,4,2,9,0,24,22,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,1,0,1,5,1773968,2019
03/16/2019,home,14781,222,Fairleigh Dickinson,9,True,18,5,13,win,18 - 5,4741792,540,1,3.2,0,6,5,3,1,3,0,18,16,2,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,1,0,1773968,2019
03/24/2019,home,14781,275,Harvard,9,True,6,8,-2,loss,6 - 8,4747877,540,1,6.0,0,9,4,3,2,4,0,29,26,2,0,0,1,0,1,0,0,0,0,0,0,2,10,0,0,0,1,1,1773968,2019
03/30/2019,home,14781,80,Brown,16,True,8,7,1,win,8 - 7,4763057,540,1,7.2,0,5,2,1,1,4,0,31,30,0,0,0,0,0,0,0,1,0,0,0,0,4,15,0,0,0,2,1,1773968,2019
04/06/2019,away,14781,172,Dartmouth,21,True,21,15,6,win,21 - 15,4762987,540,1,5.0,0,8,6,4,4,3,0,28,23,0,1,0,1,0,1,0,0,0,0,0,88,4,6,0,0,0,1,0,1773968,2019
04/13/2019,home,14781,554,Princeton,9,True,2,7,-5,loss,2 - 7,4768516,540,1,7.1,0,0,0,0,2,7,0,23,21,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,0,0,2,2,1773968,2019
04/21/2019,home,14781,813,Yale,9,True,0,8,-8,loss,0 - 8,4777018,540,1,6.0,0,9,3,3,2,4,0,31,26,4,0,0,0,0,3,0,0,0,0,0,0,6,7,0,1,0,1,2,1773968,2019
04/28/2019,away,14781,167,Cornell,9,True,7,8,-1,loss,7 - 8,4783816,540,1,6.0,0,8,3,1,1,4,0,26,25,1,1,0,0,1,0,0,0,0,0,0,0,4,7,0,0,0,1,2,1773968,2019
05/04/2019,home,14781,158,Columbia,9,True,0,4,-4,loss,0 - 4,4796886,540,1,6.2,0,5,2,1,1,3,0,26,23,0,0,0,1,0,1,1,2,1,0,1,94,5,11,0,0,0,2,0,1773968,2019
