date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,home,12360,261,Grambling,9,True,0,15,-15,loss,0 - 15,292629,665,0,1,2.0,0.0,6,8,4,4,2,0,16,12,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1549686,2016
02/26/2016,away,12360,37,Auburn,9,True,6,18,-12,loss,6 - 18,293645,665,0,1,5.0,0.0,9,10,3,5,4,0,31,24,2,0,1,0,2,1,0,0,0,0,1,121,1,9,0,1,0,1,1,1549686,2016
03/04/2016,away,12360,261,Grambling,9,True,10,3,7,win,10 - 3,295042,665,0,1,7.0,0.0,3,1,1,2,12,0,28,25,2,0,0,1,0,1,0,0,0,0,0,0,3,6,1,0,0,1,1,1549686,2016
03/12/2016,away,12360,553,Prairie View,9,True,9,2,7,win,9 - 2,297220,665,0,1,9.0,1,4,2,2,5,14,0,36,28,1,0,0,0,0,1,0,0,0,2,0,163,10,2,1,0,0,1,3,1549686,2016
03/25/2016,home,12360,2678,Ark.-Pine Bluff,9,True,9,10,-1,loss,9 - 10,300661,665,0,1,6.2,0.0,9,7,4,1,3,0,31,27,0,0,0,1,0,1,0,0,0,2,0,101,10,5,0,0,0,1,1,1549686,2016
04/01/2016,home,12360,699,Texas Southern,9,True,5,13,-8,loss,5 - 13,302322,665,0,1,7.0,0.0,7,5,3,6,6,0,34,27,1,0,0,0,2,0,0,0,0,1,0,162,10,4,0,1,0,1,3,1549686,2016
04/09/2016,home,12360,261,Grambling,10,True,8,10,-2,loss,8 - 10,304330,665,0,1,4.0,0.0,3,4,3,5,1,0,19,14,1,0,0,0,2,0,0,0,0,0,0,78,4,6,0,0,0,1,0,1549686,2016
04/16/2016,home,12360,553,Prairie View,9,True,16,5,11,win,16 - 5,306305,665,0,1,5.0,0.0,5,4,2,3,4,0,24,21,3,0,0,0,1,0,0,0,0,0,0,105,6,4,1,0,0,1,0,1549686,2016
04/23/2016,away,12360,646,South Alabama,9,True,2,12,-10,loss,2 - 12,308397,665,0,1,7.0,0.0,8,5,5,5,2,0,32,25,3,0,0,0,1,1,0,0,0,1,0,113,10,6,0,1,0,1,1,1549686,2016
05/08/2016,away,12360,699,Texas Southern,9,True,0,10,-10,loss,0 - 10,312394,665,0,1,7.0,1,14,10,7,5,7,0,40,34,0,0,0,1,0,1,0,0,0,0,0,0,6,6,0,1,0,1,3,1549686,2016
05/18/2016,home,12360,7,Alabama St.,9,True,9,27,-18,loss,9 - 27,313570,665,0,1,2.0,0.0,7,10,8,4,2,0,20,14,2,0,0,1,1,2,0,0,0,0,0,83,1,2,0,1,0,1,0,1549686,2016
