date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/01/2022,away,15860,370,LMU (CA),9,True,8,2,6,win,8 - 2,5220705,657,1,1.0,0,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,2,0,0,2335638,2022
03/04/2022,home,15860,748,Wagner,9,True,11,3,8,win,11 - 3,5223686,657,1,1.0,0,2,1,1,0,1,0,5,4,1,0,0,0,0,1,0,0,0,0,0,22,0,1,0,0,0,3,0,0,2335638,2022
03/15/2022,home,15860,164,UConn,9,True,1,7,-6,loss,1 - 7,5235906,657,1,0.0,0,3,4,4,1,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,2,0,0,2335638,2022
04/08/2022,home,15860,528,Oregon St.,9,True,1,9,-8,loss,1 - 9,5258639,657,1,1.0,0,2,2,2,2,3,0,7,5,0,1,0,0,1,0,0,3,3,0,0,27,0,0,0,0,0,4,2,0,2335638,2022
04/14/2022,away,15860,28,Arizona St.,9,True,12,14,-2,loss,12 - 14,5264736,657,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,0,5,1,0,2335638,2022
04/19/2022,away,15860,97,Cal St. Fullerton,9,True,4,5,-1,loss,4 - 5,5269241,657,1,1.0,0,1,1,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,3,0,0,2335638,2022
04/22/2022,home,15860,732,Utah,9,True,3,11,-8,loss,3 - 11,5271568,657,1,0.2,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,3,1,0,2335638,2022
04/26/2022,home,15860,104,UC Santa Barbara,9,True,13,7,6,win,13 - 7,5276106,657,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,2,0,0,2335638,2022
05/03/2022,home,15860,101,CSUN,9,True,6,0,6,win,6 - 0,5282392,657,1,1.0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1,0,0,2,0,0,2335638,2022
05/14/2022,home,15860,756,Washington,9,True,11,16,-5,loss,11 - 16,5287778,657,1,1.0,0,0,0,0,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,0,6,0,0,2335638,2022
05/20/2022,away,15860,674,Stanford,9,True,3,22,-19,loss,3 - 22,5289343,657,1,0.1,0,3,3,3,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,4,0,0,2335638,2022
