date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2017,away,12560,632,Savannah St.,9,True,9,10,-1,loss,9 - 10,206536,222,0,0,3.1,0.0,2,1,1,2,1,0,15,12,1,0,0,1,1,0,0,2,2,0,1,0,2,7,0,0,0,3,1,1865742,2017
02/24/2017,home,12560,352,Lehigh,9,True,8,16,-8,loss,8 - 16,207094,222,0,1,3.0,0.0,5,4,4,2,1,0,17,14,2,0,0,0,0,1,0,0,0,0,0,0,2,6,0,1,0,1,1,1865742,2017
03/03/2017,away,12560,609,Saint Louis,9,True,2,5,-3,loss,2 - 5,208286,222,0,0,0.2,0.0,0,1,1,3,0,0,5,0,0,0,0,0,2,0,1,0,0,1,1,23,1,1,0,0,0,2,0,1865742,2017
03/31/2017,away,12560,812,Xavier,9,True,9,22,-13,loss,9 - 22,215253,222,0,0,0.2,0.0,4,2,0,0,1,0,7,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,0,1865742,2017
04/14/2017,away,12560,590,Sacred Heart,9,True,9,15,-6,loss,9 - 15,219684,222,0,0,1.0,0.0,0,2,0,2,1,0,6,3,0,0,0,0,1,0,0,3,3,0,1,25,1,1,0,0,0,5,0,1865742,2017
04/19/2017,home,12560,617,Saint Peter's,9,True,13,6,7,win,13 - 6,220900,222,0,1,6.0,0.0,7,2,2,0,3,0,25,24,0,0,1,1,1,1,0,0,0,0,0,69,8,6,1,0,0,1,1,1865742,2017
04/29/2017,away,12560,81,Bryant,9,True,0,11,-11,loss,0 - 11,223974,222,0,0,2.0,0.0,2,1,1,1,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,1865742,2017
05/02/2017,away,12560,617,Saint Peter's,9,True,25,10,15,win,25 - 10,224418,222,0,1,3.0,0.0,8,4,4,1,1,0,20,16,2,0,0,0,0,2,0,0,0,0,1,0,1,7,0,0,0,1,0,1865742,2017
05/12/2017,home,12560,361,LIU,9,True,6,12,-6,loss,6 - 12,226242,222,0,0,1.2,0.0,5,3,3,0,1,0,10,9,1,0,0,0,0,0,0,1,1,0,1,29,0,4,0,0,0,2,0,1865742,2017
05/20/2017,away,12560,127,Central Conn. St.,9,True,4,9,-5,loss,4 - 9,227261,222,0,0,0.2,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1865742,2017
