App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,5.0,0.0,8,5,5,1,4,0,24,23,4,0,0,1,0,0,0,0,0,0,0,78,7,4,0,1,0,1,0,0,03/07/2021,home,15580,306,Indiana,9,True,1,8,-7,loss,2045838,428,2130683,2021
1,1,5.2,0.0,8,3,3,2,3,0,25,23,1,0,0,1,0,0,0,0,0,0,0,89,10,1,1,0,0,1,1,0,03/14/2021,home,15580,301,Illinois,9,True,5,3,2,win,2046612,428,2130683,2021
1,1,5.0,0.0,5,3,3,3,4,0,23,20,2,0,0,0,0,0,0,0,0,0,0,90,8,2,0,0,0,1,1,0,03/21/2021,away,15580,509,Northwestern,9,True,3,10,-7,loss,2063077,428,2130683,2021
1,1,5.2,0.0,5,4,1,4,3,0,26,20,0,0,0,0,0,0,0,0,0,1,1,105,10,4,0,0,0,1,1,0,03/27/2021,away,15580,463,Nebraska,9,True,4,6,-2,loss,2048580,428,2130683,2021
1,1,5.0,0.0,5,3,3,3,4,0,22,18,2,0,0,1,0,0,0,0,0,0,1,82,5,5,0,0,0,1,1,0,04/03/2021,home,15580,416,Michigan St.,9,True,10,9,1,win,2051084,428,2130683,2021
1,1,7.0,0.0,9,4,4,0,1,0,29,28,0,0,0,3,0,1,0,0,0,0,0,93,10,7,0,1,0,1,0,0,04/11/2021,away,15580,312,Iowa,9,True,1,6,-5,loss,2053146,428,2130683,2021
1,1,7.0,0.0,2,0,0,1,8,0,27,25,0,0,0,0,2,1,0,0,0,0,0,101,8,6,0,0,0,1,2,0,04/17/2021,home,15580,418,Michigan,9,True,0,4,-4,loss,2053157,428,2130683,2021
1,1,6.0,0.0,7,6,6,2,4,0,27,23,3,0,0,1,0,1,0,0,0,1,0,87,8,4,0,1,0,1,2,0,04/23/2021,away,15580,306,Indiana,9,True,1,7,-6,loss,2048895,428,2130683,2021
1,1,6.0,0.0,5,2,2,2,2,0,25,23,0,0,0,1,1,0,0,0,0,0,0,102,8,8,0,0,0,1,1,0,05/01/2021,away,15580,392,Maryland,9,True,3,4,-1,loss,2053169,428,2130683,2021
1,1,3.2,0.0,7,7,4,1,2,0,20,16,0,0,0,0,1,2,0,0,0,1,0,57,3,3,0,1,0,1,0,0,05/22/2021,home,15580,559,Purdue,9,True,4,17,-13,loss,2053189,428,2130683,2021
1,1,8.0,0.0,7,1,0,1,8,0,33,32,1,0,0,0,0,0,0,0,0,0,0,97,6,10,1,0,0,1,1,0,05/30/2021,away,15580,559,Purdue,9,True,2,1,1,win,2053204,428,2130683,2021
