App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.1,0.0,0,0,0,3,3,0,11,7,0,0,0,0,0,1,0,2,0,0,0,50,0,4,0,0,0,5,0,0,02/17/2024,home,16580,404,Memphis,9,True,4,7,-3,loss,4525983,315,2964128,2024,1
1,0,1.0,0.0,3,2,2,1,1,0,7,5,1,0,0,0,0,1,0,3,0,0,0,24,1,0,0,0,0,2,0,0,02/25/2024,away,16580,646,South Alabama,9,True,1,11,-10,loss,4527190,315,2964128,2024,1
1,0,1.2,0.0,3,1,1,0,3,0,7,7,1,0,0,0,0,0,0,2,2,0,0,29,1,0,0,0,0,3,1,0,02/27/2024,home,16580,1157,Kennesaw St.,9,True,2,8,-6,loss,4527632,315,2964128,2024,1
1,0,0.2,0.0,0,0,0,2,0,0,5,2,0,0,0,0,2,1,0,0,0,0,0,26,0,2,0,0,0,6,0,0,03/08/2024,home,16580,312,Iowa,9,True,5,4,1,win,5252670,315,2964128,2024,1
1,0,1.0,0.0,0,1,1,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,27,0,3,0,0,0,4,0,0,03/13/2024,home,16580,9,UAB,9,True,14,3,11,win,5253510,315,2964128,2024,1
1,0,1.0,0.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,2,0,0,21,1,2,0,0,0,3,0,0,03/17/2024,away,16580,659,Southern Ill.,9,True,1,15,-14,loss,4531748,315,2964128,2024,1
1,0,1.0,0.0,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,6,0,0,03/19/2024,home,16580,625,Samford,9,True,3,7,-4,loss,4532040,315,2964128,2024,1
1,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,9,0,1,0,0,0,10,0,0,04/23/2024,away,16580,9,UAB,9,True,8,14,-6,loss,4539177,315,2964128,2024,1
1,0,0.1,0.0,1,2,2,3,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,0,0,6,0,0,04/28/2024,home,16580,472,New Mexico St.,9,True,8,22,-14,loss,4540504,315,2964128,2024,1
1,0,2.0,0.0,3,2,1,1,4,0,12,10,1,0,0,0,0,1,0,2,2,0,0,50,1,1,0,0,0,3,2,0,05/03/2024,away,16580,1045,DBU,9,True,9,10,-1,loss,4541093,315,2964128,2024,1
1,0,1.1,0.0,1,0,0,1,1,0,5,4,1,0,0,0,0,0,0,1,0,0,0,28,1,1,0,0,0,2,1,0,05/07/2024,home,16580,9,UAB,9,True,11,8,3,win,4541628,315,2964128,2024,1
