date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2012,away,10942,128,UCF,9,True,7,13,-6,loss,7 - 13,755556,361,1,3.2,4,7,5,10,2,0,23,12,0,1,0,3,0,1,0,0,0,0,0,107,3,2,0,0,0,1,1,1087667,2012
02/24/2012,home,10942,817,Youngstown St.,10,True,7,6,1,win,7 - 6,756798,361,1,7.2,5,4,2,3,8,0,33,28,1,0,1,0,0,2,0,0,0,0,0,0,8,5,0,0,0,1,1,1087667,2012
03/02/2012,home,10942,116,Canisius,9,True,5,8,-3,loss,5 - 8,758279,361,1,6.1,7,7,5,3,6,0,30,22,2,0,0,0,0,2,0,0,0,3,0,0,9,2,0,1,0,1,2,1087667,2012
03/09/2012,away,10942,165,Coppin St.,9,True,3,0,3,win,3 - 0,760099,361,1,9.0,5,0,0,0,6,1,32,31,2,0,0,1,0,1,0,0,0,0,0,0,12,8,1,0,0,1,3,1087667,2012
03/14/2012,home,10942,312,Iowa,9,True,5,3,2,win,5 - 3,762059,361,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1087667,2012
03/17/2012,home,10942,315,Jacksonville St.,9,True,4,5,-1,loss,4 - 5,763261,361,1,4.1,5,2,2,4,0,0,24,16,2,1,0,0,0,3,0,0,0,1,0,0,10,1,0,0,0,1,0,1087667,2012
03/21/2012,away,10942,603,St. John's (NY),9,True,3,4,-1,loss,3 - 4,764095,361,1,1.0,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,4,0,1087667,2012
03/23/2012,away,10942,127,Central Conn. St.,9,True,3,2,1,win,3 - 2,764480,361,1,8.0,5,2,2,2,5,0,30,27,1,0,1,0,0,0,0,0,0,1,0,0,15,3,1,0,0,1,0,1087667,2012
03/28/2012,away,10942,236,Fordham,9,True,7,9,-2,loss,7 - 9,766371,361,1,0.1,1,1,1,1,1,0,3,2,1,0,0,0,0,0,0,2,2,0,0,13,0,0,0,1,0,5,1,1087667,2012
03/30/2012,home,10942,81,Bryant,9,True,0,4,-4,loss,0 - 4,766697,361,1,9.0,8,4,3,1,2,0,36,32,3,0,0,0,0,1,0,0,0,2,0,0,20,3,0,1,0,1,0,1087667,2012
04/05/2012,away,10942,450,Mount St. Mary's,9,True,11,3,8,win,11 - 3,768857,361,1,9.0,5,3,3,3,6,0,36,29,1,0,0,0,0,3,0,0,0,1,0,108,15,4,1,0,0,1,1,1087667,2012
04/13/2012,away,10942,748,Wagner,9,True,1,2,-1,loss,1 - 2,771362,361,1,8.0,10,2,2,1,4,0,34,29,2,0,0,0,0,1,0,0,0,3,0,115,13,4,0,1,0,1,1,1087667,2012
04/20/2012,home,10942,590,Sacred Heart,9,True,1,4,-3,loss,1 - 4,774031,361,1,9.0,6,4,4,7,6,0,36,29,1,0,2,2,0,0,1,0,0,0,0,150,16,1,0,1,0,1,1,1087667,2012
04/28/2012,home,10942,439,Monmouth,9,True,2,3,-1,loss,2 - 3,776741,361,1,6.0,5,3,3,4,5,0,27,23,1,1,1,0,1,0,0,0,0,0,0,113,11,2,0,1,0,1,0,1087667,2012
05/05/2012,away,10942,562,Quinnipiac,9,True,7,4,3,win,7 - 4,778368,361,1,5.2,4,3,2,6,2,0,27,18,0,0,0,0,0,2,0,0,0,1,0,87,11,2,0,0,0,1,1,1087667,2012
05/11/2012,home,10942,222,Fairleigh Dickinson,9,True,3,5,-2,loss,3 - 5,779161,361,1,6.1,4,4,4,4,3,0,30,19,0,0,1,1,0,4,0,0,0,2,1,98,12,1,0,1,0,1,0,1087667,2012
