date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,742,Virginia Tech,9,True,1,8,-7,loss,1 - 8,5211780,456,1,1,5.0,0.0,5,1,0,2,8,0,23,21,2,0,0,0,1,0,0,0,0,0,0,92,4,3,0,1,0,1,1,0,2112152,2022
02/26/2022,home,15860,482,Niagara,9,True,6,0,6,win,6 - 0,5216190,456,1,1,8.0,0.0,5,0,0,1,8,0,29,27,0,0,0,0,1,1,0,0,0,0,0,105,11,3,1,0,0,1,0,2,2112152,2022
03/05/2022,away,15860,406,Mercer,9,True,0,6,-6,loss,0 - 6,5224634,456,1,1,4.2,0.0,7,5,5,3,8,0,23,19,2,0,0,1,0,0,1,0,0,1,0,0,3,2,0,1,0,1,2,1,2112152,2022
03/08/2022,home,15860,19651,High Point,9,True,5,2,3,win,5 - 2,5228383,456,1,0,1.0,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,4,1,0,2112152,2022
03/13/2022,away,15860,198,ETSU,9,True,1,4,-3,loss,1 - 4,5233394,456,1,1,7.2,0.0,6,4,4,0,5,0,28,28,0,0,0,1,0,0,0,0,0,0,0,90,10,7,0,1,0,1,1,0,2112152,2022
03/22/2022,away,15860,769,Western Caro.,9,True,5,1,4,win,5 - 1,5243489,456,1,1,4.1,0.0,3,0,0,0,6,0,15,14,0,0,0,0,0,0,0,0,0,0,0,52,4,1,1,0,0,1,3,0,2112152,2022
03/27/2022,home,15860,48,Charleston So.,9,True,14,13,1,win,14 - 13,5248066,456,1,1,5.1,0.0,7,3,1,0,4,0,25,22,3,0,0,1,0,2,0,0,0,1,0,85,10,1,0,0,0,1,1,1,2112152,2022
04/03/2022,away,15860,1320,Presbyterian,9,True,7,1,6,win,7 - 1,5254922,456,1,1,8.2,0.0,8,1,1,3,9,0,37,33,1,0,0,0,0,1,0,0,0,0,0,119,9,5,1,0,0,1,1,0,2112152,2022
04/10/2022,home,15860,488,N.C. A&T,9,True,13,6,7,win,13 - 6,5262203,456,1,1,5.2,0.0,8,6,3,3,3,0,28,24,1,0,0,0,0,1,0,0,0,0,0,92,8,2,1,0,0,1,0,1,2112152,2022
04/16/2022,away,15860,1068,Elon,9,True,11,5,6,win,11 - 5,5267980,456,1,1,6.0,0.0,5,3,2,3,4,0,27,24,0,0,0,1,0,0,0,0,0,0,0,94,9,4,1,0,0,1,0,0,2112152,2022
04/24/2022,away,15860,563,Radford,9,True,12,2,10,win,12 - 2,5274347,456,1,1,7.0,0.0,4,1,1,1,5,0,29,25,0,0,0,0,0,2,0,0,0,1,0,102,10,6,1,0,0,1,1,0,2112152,2022
05/08/2022,home,15860,1092,Gardner-Webb,9,True,7,1,6,win,7 - 1,5285115,456,1,1,8.0,0.0,2,1,1,2,8,0,28,25,0,0,0,0,1,1,0,0,0,0,0,111,8,7,1,0,0,1,2,0,2112152,2022
05/21/2022,home,15860,792,Winthrop,9,True,8,5,3,win,8 - 5,5289365,456,1,1,5.0,0.0,6,4,3,1,1,0,23,21,1,0,0,0,2,0,0,0,0,1,0,65,10,4,1,0,0,1,0,0,2112152,2022
05/25/2022,home,15860,19651,High Point,9,True,6,3,3,win,6 - 3,5290116,456,1,1,5.2,0.0,6,3,0,3,7,0,28,25,3,0,0,0,0,0,0,0,0,0,0,107,5,5,0,0,0,1,0,0,2112152,2022
