date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2017,home,12560,559,Purdue,9,True,3,9,-6,loss,3 - 9,205847,670,0,0,2.0,0.0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,1,0,0,0,29,1,4,0,0,0,3,0,1879382,2017
02/22/2017,home,12560,51,Baylor,9,True,0,4,-4,loss,0 - 4,206808,670,0,0,0.1,0.0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,2,0,1879382,2017
03/03/2017,home,12560,575,Richmond,9,True,18,3,15,win,18 - 3,208318,670,0,0,2.0,0.0,2,1,1,0,0,0,8,8,0,1,0,0,0,0,0,0,0,0,0,26,2,4,0,0,0,2,0,1879382,2017
03/12/2017,home,12560,6,Alabama A&M,9,True,10,0,10,win,10 - 0,210983,670,0,0,1.0,0.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,15,1,1,0,0,0,2,1,1879382,2017
03/15/2017,home,12560,574,Rice,9,True,13,4,9,win,13 - 4,211471,670,0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,7,0,2,1,0,0,2,0,1879382,2017
03/18/2017,home,12560,149,Coastal Carolina,9,True,3,4,-1,loss,3 - 4,212083,670,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,3,0,1879382,2017
03/19/2017,home,12560,149,Coastal Carolina,9,True,10,7,3,win,10 - 7,212570,670,0,0,0.0,0.0,2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,2,2,0,0,12,0,0,0,0,0,2,0,1879382,2017
03/28/2017,home,12560,697,Texas A&M,9,True,3,9,-6,loss,3 - 9,214807,670,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,7,0,1879382,2017
04/05/2017,home,12560,536,UTRGV,9,True,11,9,2,win,11 - 9,216858,670,0,0,0.2,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2,1,0,0,10,0,1,0,0,0,3,1,1879382,2017
04/11/2017,away,12560,703,Texas,9,True,2,9,-7,loss,2 - 9,218715,670,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,1879382,2017
04/15/2017,home,12560,498,ULM,9,True,7,4,3,win,7 - 4,219867,670,0,0,2.0,0.0,2,1,1,0,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,28,4,1,0,0,1,2,1,1879382,2017
04/18/2017,away,12560,703,Texas,9,True,0,2,-2,loss,0 - 2,220722,670,0,0,0.2,0.0,1,1,1,1,0,0,4,3,1,0,0,0,0,0,0,1,0,0,0,15,2,0,0,0,0,2,0,1879382,2017
04/25/2017,away,12560,51,Baylor,9,True,2,10,-8,loss,2 - 10,222645,670,0,0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,3,0,1879382,2017
04/28/2017,away,12560,646,South Alabama,9,True,3,8,-5,loss,3 - 8,223191,670,0,0,1.0,0.0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,2,1,0,1,23,2,1,0,0,0,2,0,1879382,2017
05/02/2017,away,12560,706,UTSA,9,True,11,8,3,win,11 - 8,224421,670,0,0,1.1,0.0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,2,0,0,0,13,4,0,1,0,0,6,0,1879382,2017
05/05/2017,home,12560,254,Georgia St.,9,True,7,11,-4,loss,7 - 11,224797,670,0,0,1.0,0.0,2,1,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,22,1,2,0,0,0,4,0,1879382,2017
05/07/2017,home,12560,254,Georgia St.,9,True,8,11,-3,loss,8 - 11,225437,670,0,0,0.2,0.0,2,2,2,1,0,0,5,4,1,0,0,0,1,0,0,1,1,0,0,20,2,0,0,0,0,2,0,1879382,2017
05/12/2017,away,12560,671,Louisiana,9,True,7,8,-1,loss,7 - 8,226024,670,0,0,0.2,0.0,1,1,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,0,1879382,2017
05/14/2017,away,12560,671,Louisiana,9,True,3,4,-1,loss,3 - 4,226478,670,0,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,3,0,1879382,2017
05/16/2017,away,12560,574,Rice,9,True,1,10,-9,loss,1 - 10,226648,670,0,0,1.0,0.0,1,1,1,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,0,1879382,2017
05/19/2017,home,12560,702,UT Arlington,9,True,5,12,-7,loss,5 - 12,226943,670,0,0,0.0,0.0,2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,7,0,0,0,0,0,5,0,1879382,2017
