date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,28755,FGCU,9,True,3,23,-20,loss,3 - 23,4706891,61,1,1.0,0,0,2,1,1,0,0,7,4,0,0,0,0,0,1,0,0,0,0,1,26,0,3,0,0,0,6,0,2113882,2019
02/17/2019,away,14781,28755,FGCU,9,True,5,12,-7,loss,5 - 12,4707068,61,1,1.0,0,0,0,0,0,1,0,5,4,0,0,0,0,1,1,0,0,0,0,0,12,2,1,0,0,0,4,0,2113882,2019
02/19/2019,away,14781,231,FIU,9,True,2,9,-7,loss,2 - 9,4710137,61,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,8,0,2113882,2019
02/24/2019,home,14781,67,Boston College,9,True,5,14,-9,loss,5 - 14,4714708,61,1,1.0,0,1,2,1,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,19,1,1,0,0,0,3,0,2113882,2019
03/06/2019,home,14781,316,Jacksonville,11,True,5,7,-2,loss,5 - 7,4725324,61,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,3,0,2113882,2019
03/12/2019,home,14781,2711,North Florida,9,True,1,3,-2,loss,1 - 3,4732566,61,1,2.0,0,1,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,33,1,3,0,0,0,2,0,2113882,2019
03/15/2019,home,14781,489,N.C. Central,9,True,5,15,-10,loss,5 - 15,4736054,61,1,1.0,0,2,1,1,1,1,0,6,5,0,0,0,0,1,0,0,1,1,0,0,19,0,2,0,0,0,4,0,2113882,2019
03/20/2019,home,14781,678,Stetson,9,True,3,2,1,win,3 - 2,4742612,61,1,1.0,0,0,0,0,3,1,0,5,1,0,0,0,0,1,0,0,0,0,1,0,20,1,0,0,0,0,7,0,2113882,2019
03/24/2019,home,14781,488,N.C. A&T,11,True,7,8,-1,loss,7 - 8,4749460,61,1,1.0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,2,0,2113882,2019
03/31/2019,away,14781,782,Wichita St.,9,True,0,7,-7,loss,0 - 7,4754456,61,1,0.1,0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,12,0,0,0,0,0,4,0,2113882,2019
04/09/2019,away,14781,678,Stetson,9,True,3,10,-7,loss,3 - 10,4791611,61,1,0.1,0,1,4,4,2,1,0,5,2,1,0,0,0,0,1,0,2,2,0,0,25,0,0,0,0,0,3,0,2113882,2019
04/30/2019,away,14781,316,Jacksonville,9,True,0,5,-5,loss,0 - 5,4784843,61,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,3,1,2113882,2019
05/05/2019,away,14781,415,Miami (FL),9,True,5,13,-8,loss,5 - 13,4789101,61,1,0.0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,2113882,2019
