date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,away,15580,90,Cal Poly,10,True,11,8,3,win,11 - 8,5005082,466,1,0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,8,0,0,2329686,2021
03/13/2021,away,15580,657,Southern California,9,True,4,5,-1,loss,4 - 5,5024529,466,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2329686,2021
03/14/2021,away,15580,657,Southern California,9,True,2,7,-5,loss,2 - 7,5025847,466,1,0,0.1,0.0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,2,0,0,2329686,2021
03/20/2021,home,15580,96,Fresno St.,9,True,20,10,10,win,20 - 10,5032092,466,1,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,5,0,0,2329686,2021
03/21/2021,home,15580,96,Fresno St.,9,True,3,8,-5,loss,3 - 8,5033374,466,1,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,0,0,2329686,2021
03/27/2021,away,15580,473,New Mexico,11,True,5,6,-1,loss,5 - 6,5039506,466,1,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2329686,2021
04/02/2021,home,15580,721,Air Force,9,True,1,2,-1,loss,1 - 2,5045053,466,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,2329686,2021
04/11/2021,away,15580,626,San Diego St.,9,True,5,3,2,win,5 - 3,5054259,466,1,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,0,2329686,2021
04/24/2021,away,15580,721,Air Force,9,True,3,6,-3,loss,3 - 6,5065046,466,1,0,0.2,0.0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,12,1,1,0,0,0,3,0,0,2329686,2021
04/25/2021,away,15580,721,Air Force,9,True,7,4,3,win,7 - 4,5066728,466,1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,2329686,2021
05/01/2021,home,15580,626,San Diego St.,9,True,15,7,8,win,15 - 7,5071358,466,1,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,3,0,0,2329686,2021
05/11/2021,home,15580,28,Arizona St.,9,True,11,14,-3,loss,11 - 14,5077223,466,1,0,0.0,0.0,0,2,2,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,10,0,0,0,1,0,3,0,0,2329686,2021
05/18/2021,away,15580,110,UCLA,9,True,3,11,-8,loss,3 - 11,5079636,466,1,0,0.0,0.0,1,2,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,2329686,2021
05/29/2021,home,15580,630,San Jose St.,9,True,14,10,4,win,14 - 10,5082399,466,1,0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,2329686,2021
