App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,4.0,0.0,3,2,2,3,4,0,19,14,1,0,0,0,4,2,0,0,0,0,0,65,5,2,0,0,0,1,0,0,02/03/2024,away,16580,11276,USC Aiken,9,True,8,6,2,win,4525045,537,2468005,2024,2
1,1,5.0,0.0,5,5,5,3,6,0,23,19,0,0,0,0,1,0,0,0,0,0,1,84,6,3,1,0,0,1,0,0,02/17/2024,home,16580,307,Indiana (PA),9,True,10,5,5,win,5246032,537,2468005,2024,2
1,1,5.0,0.0,4,3,2,4,8,0,24,19,2,0,0,0,2,1,1,0,0,0,0,94,4,1,0,0,0,1,2,0,02/24/2024,away,16580,1085,Francis Marion,8,True,3,4,-1,loss,4544120,537,2468005,2024,2
1,1,4.0,0.0,7,7,6,2,3,0,22,18,1,0,0,1,1,2,0,0,0,0,0,79,3,5,0,0,0,1,0,1,03/02/2024,home,16580,8875,Chowan,9,True,13,7,6,win,5250763,537,2468005,2024,2
1,1,0.1,0.0,2,5,5,2,1,0,6,3,0,0,0,1,0,1,0,0,0,0,0,24,0,0,0,0,0,1,0,0,03/10/2024,home,16580,30193,Emmanuel (GA),9,True,6,8,-2,loss,5252877,537,2468005,2024,2
1,0,1.0,0.0,0,0,0,2,3,0,6,3,0,0,0,0,1,1,0,0,0,0,0,26,0,0,0,0,0,3,1,0,03/12/2024,home,16580,1462,Wingate,9,True,5,1,4,win,4530344,537,2468005,2024,2
1,0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,03/19/2024,away,16580,30259,USC Beaufort,9,True,19,7,12,win,4531947,537,2468005,2024,2
1,0,1.2,0.0,0,0,0,3,3,0,10,5,0,0,0,0,1,2,0,2,1,0,0,43,0,2,0,0,0,3,0,0,03/21/2024,away,16580,1245,Mount Olive,9,True,8,9,-1,loss,4532646,537,2468005,2024,2
1,0,5.0,0.0,7,1,1,0,8,0,23,22,2,0,0,0,2,1,0,0,0,0,0,90,4,3,1,0,0,2,2,0,03/29/2024,away,16580,1072,Erskine,9,True,10,2,8,win,4533867,537,2468005,2024,2
1,0,4.0,0.0,4,2,2,2,6,0,18,14,1,0,0,0,0,1,0,0,0,1,0,59,2,2,0,0,0,3,0,0,04/06/2024,home,16580,15646,Barton,9,True,2,8,-6,loss,4544534,537,2468005,2024,2
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,1,0,04/13/2024,away,16580,2683,Belmont Abbey,9,True,14,8,6,win,4545954,537,2468005,2024,2
1,0,4.0,0.0,1,0,0,0,5,0,13,13,0,0,0,0,0,0,0,0,0,0,0,37,2,5,1,0,0,3,0,0,04/20/2024,away,16580,30051,King (TN),9,True,9,4,5,win,4538724,537,2468005,2024,2
1,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,3,1,0,04/26/2024,home,16580,30192,Southern Wesleyan,9,True,10,6,4,win,4539592,537,2468005,2024,2
1,0,2.0,0.0,1,1,1,0,4,0,11,7,0,0,0,0,0,4,0,0,0,0,0,42,1,1,0,0,0,2,1,0,05/05/2024,neutral,16580,2683,Belmont Abbey,9,True,5,4,1,win,5289253,537,2468005,2024,2
