date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,101,CSUN,9,True,2,4,-2,loss,2 - 4,4708028,327,1,6.0,0,3,3,3,2,6,0,24,20,2,0,0,0,0,1,0,0,0,0,1,87,6,6,0,1,0,1,3,1882148,2019
02/24/2019,away,14781,626,San Diego St.,9,True,7,10,-3,loss,7 - 10,4715155,327,1,5.0,0,9,6,6,2,3,0,25,21,1,0,0,0,1,2,0,0,0,0,0,93,7,2,0,1,0,1,1,1882148,2019
03/02/2019,home,14781,629,San Francisco,9,True,11,5,6,win,11 - 5,4720125,327,1,7.0,0,4,3,3,1,5,0,26,25,2,0,0,1,1,0,0,0,0,0,0,87,12,4,1,0,0,1,0,1882148,2019
03/10/2019,home,14781,523,Old Dominion,9,True,2,8,-6,loss,2 - 8,4729679,327,1,5.2,0,8,7,3,2,3,0,29,25,1,0,0,0,1,1,0,0,0,1,0,98,8,5,0,1,0,1,2,1882148,2019
03/17/2019,home,14781,536,UTRGV,9,True,5,6,-1,loss,5 - 6,4739084,327,1,4.0,0,3,3,1,1,3,0,21,18,1,0,0,0,0,1,0,0,0,1,0,73,6,3,0,0,0,1,0,1882148,2019
03/24/2019,away,14781,521,Oklahoma St.,9,True,4,8,-4,loss,4 - 8,4746954,327,1,3.2,0,8,7,6,3,3,0,22,18,2,0,0,2,0,0,0,0,0,0,1,74,1,6,0,1,0,1,1,1882148,2019
03/31/2019,home,14781,700,Texas Tech,9,True,5,4,1,win,5 - 4,4754636,327,1,4.0,0,4,1,1,1,4,0,17,16,1,0,0,1,1,0,0,0,0,0,0,54,3,5,1,0,0,4,1,1882148,2019
04/07/2019,away,14781,169,Creighton,9,True,1,11,-10,loss,1 - 11,4762518,327,1,3.0,0,7,4,4,1,2,0,18,16,2,0,0,1,1,1,0,0,0,0,0,63,4,3,0,0,0,3,0,1882148,2019
04/12/2019,away,14781,703,Texas,9,True,6,4,2,win,6 - 4,4767471,327,1,2.0,0,0,0,0,0,4,0,6,6,0,0,0,0,0,0,0,1,0,0,0,27,2,0,0,0,1,5,2,1882148,2019
04/16/2019,away,14781,463,Nebraska,9,True,5,0,5,win,5 - 0,4772373,327,1,1.0,0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,0,1882148,2019
04/20/2019,home,14781,698,TCU,9,True,11,10,1,win,11 - 10,4776739,327,1,2.0,0,3,4,4,2,0,0,10,8,0,0,0,1,1,0,0,0,0,0,0,52,3,2,1,0,0,3,0,1882148,2019
04/27/2019,home,14781,522,Oklahoma,9,True,5,2,3,win,5 - 2,4782525,327,1,2.2,0,4,1,1,1,1,0,12,11,0,0,0,0,0,0,0,1,0,0,0,60,4,2,0,0,1,2,0,1882148,2019
05/07/2019,home,14781,699,Texas Southern,9,True,11,5,6,win,11 - 5,4789407,327,1,2.0,0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,30,4,0,1,0,0,1,0,1882148,2019
05/11/2019,home,14781,768,West Virginia,9,True,8,6,2,win,8 - 6,4790833,327,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,4,0,1882148,2019
05/12/2019,home,14781,768,West Virginia,9,True,4,7,-3,loss,4 - 7,4791078,327,1,1.0,0,2,1,1,1,0,0,5,2,0,0,0,0,0,0,0,2,2,0,2,22,0,2,0,0,0,3,0,1882148,2019
05/19/2019,away,14781,328,Kansas,9,True,4,6,-2,loss,4 - 6,4792756,327,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,5,0,1882148,2019
05/23/2019,home,14781,328,Kansas,11,True,14,15,-1,loss,14 - 15,4794865,327,1,1.0,0,4,5,4,2,1,0,9,6,2,0,0,0,0,0,0,0,0,1,0,30,2,0,0,0,0,1,0,1882148,2019
