date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,away,15860,147,Clemson,9,True,0,9,-9,loss,0 - 9,5207876,306,1,3.0,0,8,6,5,2,4,0,19,15,0,0,0,1,2,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,2334982,2022
02/25/2022,home,15860,31,Arkansas,9,True,2,5,-3,loss,2 - 5,5215365,306,1,5.0,0,5,4,3,3,3,0,25,21,2,1,0,0,0,1,0,0,0,0,0,89,7,5,0,1,0,1,1,0,2334982,2022
03/04/2022,away,15860,669,Missouri St.,9,True,7,9,-2,loss,7 - 9,5223131,306,1,4.2,0,4,5,5,1,1,0,20,17,1,0,0,1,0,2,0,0,0,0,0,0,4,8,0,0,0,1,0,0,2334982,2022
03/08/2022,home,15860,140,Cincinnati,9,True,7,0,7,win,7 - 0,5228623,306,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,2,1,0,2334982,2022
03/13/2022,away,15860,716,Troy,9,True,4,7,-3,loss,4 - 7,5233559,306,1,0.2,0,2,4,4,4,2,0,8,4,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,2334982,2022
03/17/2022,home,15860,812,Xavier,9,True,7,9,-2,loss,7 - 9,5237549,306,1,1.1,0,2,1,1,0,0,0,6,6,0,0,0,1,1,0,0,1,0,0,0,23,1,3,0,0,0,3,0,0,2334982,2022
03/20/2022,home,15860,812,Xavier,9,True,7,13,-6,loss,7 - 13,5241386,306,1,2.1,0,1,1,0,0,2,0,8,7,0,0,0,0,0,0,0,1,0,1,0,26,4,1,0,0,0,4,0,0,2334982,2022
03/27/2022,home,15860,219,Evansville,9,True,6,5,1,win,6 - 5,5247915,306,1,0.1,0,2,1,1,0,0,0,3,2,0,0,0,1,0,1,0,2,2,0,0,14,0,0,0,0,0,3,0,0,2334982,2022
04/03/2022,home,15860,509,Northwestern,9,True,6,13,-7,loss,6 - 13,5257954,306,1,2.0,0,2,2,2,2,4,0,10,8,0,0,0,1,0,0,0,0,0,0,0,41,2,0,0,0,0,5,1,0,2334982,2022
04/05/2022,away,15860,219,Evansville,9,True,4,8,-4,loss,4 - 8,5256698,306,1,1.2,0,4,5,2,2,4,0,12,10,0,0,0,2,0,0,0,0,0,0,0,54,1,0,0,0,0,4,2,0,2334982,2022
04/09/2022,away,15860,559,Purdue,9,True,0,17,-17,loss,0 - 17,5259708,306,1,1.0,0,1,1,1,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,28,1,1,0,0,0,2,0,0,2334982,2022
04/12/2022,away,15860,305,Indiana St.,9,True,6,5,1,win,6 - 5,5263461,306,1,2.0,0,5,3,3,0,3,0,11,11,3,1,0,0,1,0,0,0,0,0,0,34,1,2,0,0,0,1,2,0,2334982,2022
04/15/2022,away,15860,587,Rutgers,9,True,3,5,-2,loss,3 - 5,5265179,306,1,4.0,0,2,0,0,3,4,0,18,14,0,0,0,0,0,1,0,0,0,0,0,78,1,7,0,0,0,1,1,0,2334982,2022
04/19/2022,away,15860,414,Miami (OH),9,True,7,9,-2,loss,7 - 9,5269024,306,1,1.0,0,7,7,7,1,1,0,10,9,2,1,0,0,0,0,0,0,0,0,0,40,1,0,0,1,0,1,0,0,2334982,2022
05/17/2022,home,15860,299,Illinois St.,9,True,12,7,5,win,12 - 7,5288548,306,1,2.0,0,3,1,1,0,2,0,8,7,1,0,0,0,0,0,0,1,1,0,1,35,1,2,0,0,0,3,0,0,2334982,2022
05/19/2022,away,15860,312,Iowa,9,True,16,30,-14,loss,16 - 30,5288938,306,1,1.1,0,6,6,4,0,4,0,11,11,1,0,0,1,1,0,0,3,1,0,0,52,0,0,0,0,0,5,2,0,2334982,2022
05/28/2022,home,15860,587,Rutgers,9,True,2,14,-12,loss,2 - 14,5290573,306,1,1.0,0,5,6,6,3,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,38,1,1,0,1,0,1,0,0,2334982,2022
