date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,771,Western Ill.,9,True,8,3,5,win,8 - 3,4707468,692,1,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,4,1,2138915,2019
02/16/2019,home,14781,771,Western Ill.,9,True,7,4,3,win,7 - 4,4707275,692,1,2.1,0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,27,5,0,1,0,0,4,1,2138915,2019
02/24/2019,away,14781,646,South Alabama,9,True,2,10,-8,loss,2 - 10,4714849,692,1,2.0,0,4,3,3,1,2,0,10,8,0,0,0,0,0,0,0,2,0,1,0,36,2,1,0,0,0,5,1,2138915,2019
02/26/2019,away,14781,419,Middle Tenn.,9,True,4,11,-7,loss,4 - 11,4716567,692,1,1.2,0,6,6,6,0,1,0,11,11,2,0,0,1,0,0,0,1,0,0,0,39,2,2,0,0,0,3,0,2138915,2019
03/02/2019,home,14781,817,Youngstown St.,9,True,8,4,4,win,8 - 4,4721128,692,1,5.0,0,6,4,4,2,7,0,23,21,0,0,0,2,0,0,0,0,0,0,0,82,2,6,1,0,0,1,1,2138915,2019
03/10/2019,home,14781,660,SIUE,9,True,7,6,1,win,7 - 6,4729930,692,1,1.0,0,2,3,2,0,1,0,8,4,2,0,0,0,0,3,0,0,0,1,0,22,2,0,0,0,0,1,0,2138915,2019
03/19/2019,away,14781,487,North Ala.,9,True,7,6,1,win,7 - 6,4741439,692,1,0.0,0,1,4,2,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2138915,2019
03/22/2019,home,14781,201,Eastern Ill.,9,True,2,13,-11,loss,2 - 13,4744372,692,1,1.0,0,1,1,1,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,20,0,2,0,0,0,5,0,2138915,2019
03/30/2019,away,14781,315,Jacksonville St.,9,True,10,12,-2,loss,10 - 12,4755160,692,1,4.0,0,5,4,3,0,6,0,18,18,2,0,0,0,0,0,0,0,0,0,0,52,4,2,0,1,0,3,3,2138915,2019
04/06/2019,home,14781,454,Murray St.,9,True,10,4,6,win,10 - 4,4761805,692,1,0.2,0,2,1,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,4,1,2138915,2019
04/09/2019,home,14781,487,North Ala.,9,True,7,1,6,win,7 - 1,4764362,692,1,0.2,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,2138915,2019
04/12/2019,home,14781,1004,Central Ark.,10,True,7,9,-2,loss,7 - 9,4767332,692,1,0.2,0,1,1,1,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,2,20,0,2,0,0,0,2,0,2138915,2019
04/19/2019,away,14781,654,Southeast Mo. St.,9,True,13,8,5,win,13 - 8,4776410,692,1,4.0,0,7,7,5,3,2,0,22,19,2,0,0,1,0,0,0,0,0,0,0,87,4,5,0,0,0,1,0,2138915,2019
04/24/2019,away,14781,147,Clemson,9,True,4,7,-3,loss,4 - 7,4779556,692,1,2.0,0,0,0,0,2,2,0,9,6,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,3,0,2138915,2019
04/26/2019,home,14781,14927,Belmont,9,True,7,11,-4,loss,7 - 11,4780843,692,1,1.1,0,3,2,2,1,3,0,8,7,3,0,0,0,1,0,0,0,0,0,0,30,1,0,0,0,0,2,1,2138915,2019
04/30/2019,away,14781,736,Vanderbilt,9,True,10,21,-11,loss,10 - 21,4784854,692,1,0.2,0,4,2,2,1,2,0,8,7,0,0,0,1,2,0,0,1,1,0,0,30,0,0,0,0,0,3,0,2138915,2019
05/07/2019,home,14781,419,Middle Tenn.,10,True,10,9,1,win,10 - 9,4789076,692,1,1.2,0,2,1,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,5,0,2138915,2019
05/14/2019,away,14781,694,Tennessee,9,True,10,15,-5,loss,10 - 15,4791519,692,1,0.0,0,2,3,3,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,16,0,0,0,1,0,2,0,2138915,2019
05/18/2019,away,14781,695,UT Martin,9,True,1,8,-7,loss,1 - 8,4792484,692,1,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,8,0,2138915,2019
