date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/21/2016,home,12360,312,Iowa,9,True,4,1,3,win,4 - 1,293163,1045,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,4,0,1640242,2016
02/23/2016,away,12360,574,Rice,9,True,2,6,-4,loss,2 - 6,293420,1045,0,0,1.0,0.0,1,2,2,1,1,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3,0,1640242,2016
02/28/2016,home,12360,527,Oral Roberts,9,True,7,12,-5,loss,7 - 12,294329,1045,0,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,5,0,1640242,2016
03/01/2016,home,12360,699,Texas Southern,9,True,15,9,6,win,15 - 9,294713,1045,0,0,0.1,0.0,1,2,1,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,1,1640242,2016
03/05/2016,away,12360,473,New Mexico,9,True,33,8,25,win,33 - 8,295246,1045,0,0,1.2,0.0,4,3,3,2,1,0,10,8,1,0,1,0,1,0,0,0,0,0,0,49,2,1,0,0,0,2,0,1640242,2016
03/09/2016,home,12360,735,Valparaiso,9,True,10,4,6,win,10 - 4,296604,1045,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,4,0,1640242,2016
03/15/2016,home,12360,521,Oklahoma St.,9,True,6,7,-1,loss,6 - 7,298159,1045,0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,4,0,1640242,2016
03/19/2016,home,12360,498,ULM,9,True,6,1,5,win,6 - 1,299470,1045,0,0,1.0,0.0,1,1,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,2,0,1640242,2016
03/22/2016,home,12360,2743,UIW,9,True,17,1,16,win,17 - 1,300001,1045,0,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,2,0,1640242,2016
03/26/2016,home,12360,51,Baylor,9,True,6,19,-13,loss,6 - 19,301059,1045,0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,5,0,1640242,2016
05/10/2016,away,12360,521,Oklahoma St.,11,True,7,8,-1,loss,7 - 8,312698,1045,0,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,7,0,1640242,2016
05/25/2016,home,12360,299,Illinois St.,9,True,9,5,4,win,9 - 5,314241,1045,0,0,0.2,0.0,5,5,2,1,1,0,9,8,2,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,2,0,1640242,2016
