date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2013,home,11320,774,Western Mich.,9,True,10,6,4,win,10 - 6,658531,541,1,5.2,3,3,2,4,5,0,25,19,0,0,0,1,0,0,0,0,0,1,1,0,4,8,0,0,0,1,2,1322296,2013
03/10/2013,home,11320,635,Seton Hall,9,True,3,9,-6,loss,3 - 9,662784,541,1,3.2,7,4,3,2,0,0,22,17,0,0,0,2,0,2,0,0,0,1,0,77,7,3,0,1,0,1,0,1322296,2013
03/17/2013,home,11320,370,LMU (CA),9,True,4,3,1,win,4 - 3,664770,541,1,4.0,2,3,3,4,0,0,18,13,1,0,0,0,0,0,0,0,0,1,0,68,10,2,0,0,0,1,0,1322296,2013
03/24/2013,home,11320,631,Santa Clara,9,True,19,4,15,win,19 - 4,666587,541,1,5.0,7,4,4,3,7,0,26,23,3,0,0,1,0,0,0,0,0,0,0,93,7,2,1,0,0,1,2,1322296,2013
03/30/2013,away,11320,77,BYU,9,True,9,6,3,win,9 - 6,668029,541,1,7.2,10,6,6,2,9,0,35,31,1,0,0,1,0,1,0,0,0,0,1,122,7,6,1,0,0,1,2,1322296,2013
04/07/2013,home,11320,756,Washington,9,True,4,1,3,win,4 - 1,670536,541,1,6.2,6,1,0,4,3,0,28,23,0,0,0,2,0,1,0,0,0,0,0,95,11,3,1,0,0,1,0,1322296,2013
04/14/2013,away,11320,627,San Diego,9,True,5,2,3,win,5 - 2,672475,541,1,8.0,4,2,2,3,4,0,28,25,1,0,1,0,0,0,0,0,0,0,0,94,13,4,1,0,0,1,0,1322296,2013
04/21/2013,home,11320,260,Gonzaga,9,True,10,4,6,win,10 - 4,674490,541,1,9.0,6,4,2,1,5,0,36,32,2,0,0,0,0,2,0,0,0,1,0,117,9,11,1,0,0,1,0,1322296,2013
04/30/2013,home,11320,657,Southern California,9,True,9,5,4,win,9 - 5,677078,541,1,5.0,6,3,3,1,5,0,21,20,0,0,2,0,0,0,0,0,0,0,0,77,3,6,0,0,0,1,1,1322296,2013
05/05/2013,away,11320,629,San Francisco,9,True,2,5,-3,loss,2 - 5,678223,541,1,5.2,9,4,3,2,6,0,30,23,2,0,0,1,0,3,0,0,0,1,1,109,6,2,0,1,0,1,1,1322296,2013
05/12/2013,home,11320,610,Saint Mary's (CA),9,True,3,10,-7,loss,3 - 10,679317,541,1,5.2,10,8,8,2,2,0,28,25,4,0,0,1,0,1,0,0,0,0,0,83,8,5,0,1,0,1,1,1322296,2013
05/19/2013,away,11320,551,Portland,9,True,6,4,2,win,6 - 4,680077,541,1,6.2,9,4,4,3,3,0,31,27,2,0,0,1,0,1,0,0,0,0,0,105,6,9,1,0,0,1,0,1322296,2013
