App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,5.0,0.0,4,3,2,3,5,0,22,19,0,1,0,0,0,0,0,0,0,0,0,95,3,7,0,1,0,1,1,0,02/18/2022,away,15860,536,UTRGV,9,True,0,3,-3,loss,2168052,249,1987821,2022
1,1,3.1,0.0,7,9,8,3,2,0,22,18,2,1,0,0,0,1,0,0,0,0,0,89,3,5,0,1,0,1,0,0,02/25/2022,away,15860,648,South Carolina,9,True,4,13,-9,loss,2169001,249,1987821,2022
1,1,7.0,0.0,5,2,2,3,8,0,29,24,1,0,0,0,0,1,0,0,0,1,0,103,6,6,1,0,0,1,2,0,03/04/2022,home,15860,380,Maine,9,True,5,2,3,win,2170146,249,1987821,2022
1,1,8.0,0.0,3,0,0,0,8,0,27,27,1,0,0,0,0,0,0,0,0,0,0,95,13,3,1,0,0,1,4,0,03/11/2022,home,15860,283,Hofstra,9,True,7,0,7,win,2171799,249,1987821,2022
1,1,6.0,0.0,5,1,1,2,9,0,25,23,2,1,0,0,1,0,0,0,0,0,0,119,5,4,1,0,0,1,4,0,03/18/2022,home,15860,482,Niagara,9,True,4,2,2,win,2173136,249,1987821,2022
1,1,2.1,0.0,5,8,6,3,3,0,17,12,1,0,0,1,0,2,0,0,0,0,0,60,0,3,0,1,0,1,2,0,03/25/2022,away,15860,198,ETSU,9,True,5,12,-7,loss,2174758,249,1987821,2022
1,1,8.0,0.0,4,1,1,1,11,0,29,28,1,1,0,0,0,0,0,0,0,0,0,107,4,9,1,0,0,1,2,0,04/01/2022,home,15860,596,St. Bonaventure,9,True,12,1,11,win,2176064,249,1987821,2022
1,1,8.0,0.0,5,0,0,2,11,0,30,28,0,0,0,0,0,0,0,0,0,0,0,115,5,7,1,0,0,1,3,0,04/08/2022,home,15860,175,Dayton,9,True,9,1,8,win,2177561,249,1987821,2022
1,1,6.0,0.0,9,6,3,1,6,0,30,26,0,1,0,1,2,2,0,0,0,0,1,0,4,7,0,1,0,1,2,0,04/15/2022,away,15860,606,Saint Joseph's,9,True,1,11,-10,loss,2179347,249,1987821,2022
1,1,6.0,0.0,12,2,2,1,4,0,30,29,3,0,0,0,0,0,0,0,0,0,0,108,5,8,1,0,0,1,1,0,04/22/2022,away,15860,575,Richmond,9,True,8,3,5,win,2180462,249,1987821,2022
1,1,7.1,0.0,4,4,4,2,10,0,30,26,0,0,0,3,0,2,0,0,0,0,0,112,5,7,0,1,0,1,4,0,04/29/2022,home,15860,572,Rhode Island,9,True,1,4,-3,loss,2181930,249,1987821,2022
1,1,7.0,0.0,6,5,2,2,7,0,30,27,2,0,0,0,1,1,0,0,0,0,0,109,2,11,0,1,0,1,1,0,05/07/2022,away,15860,740,VCU,9,True,1,5,-4,loss,2183142,249,1987821,2022
1,1,6.1,0.0,9,6,5,2,5,0,31,27,0,0,0,1,0,0,0,0,0,1,1,101,2,12,0,1,0,1,1,0,05/13/2022,away,15860,248,George Mason,9,True,3,7,-4,loss,2183911,249,1987821,2022
1,1,7.0,0.0,4,2,2,3,4,0,28,24,1,0,0,0,0,1,0,0,0,0,0,97,7,9,1,0,0,1,0,0,05/20/2022,home,15860,400,Massachusetts,9,True,8,2,6,win,2184554,249,1987821,2022
