date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/01/2014,home,11620,934,Alderson Broaddus,9,True,2,3,-1,loss,2 - 3,589340,52,1,2.1,0,0,0,1,1,0,9,7,0,0,0,0,0,1,0,2,0,0,0,0,2,3,0,0,0,2,0,1311722,2014
03/06/2014,home,11620,2746,Lake Erie,9,True,1,4,-3,loss,1 - 4,590232,52,1,0.0,2,1,1,2,0,0,4,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,1311722,2014
03/11/2014,home,11620,1176,Lincoln Memorial,9,True,3,4,-1,loss,3 - 4,591790,52,1,4.0,3,0,0,1,1,0,17,14,1,0,0,0,0,2,0,0,0,0,0,47,4,6,0,0,0,1,1,1311722,2014
03/15/2014,home,11620,30120,William Jewell,9,True,2,3,-1,loss,2 - 3,592939,52,1,1.1,2,0,0,0,2,0,6,6,1,0,0,0,0,0,0,2,0,0,0,15,0,2,0,0,0,2,2,1311722,2014
03/19/2014,home,11620,1328,Rockhurst,9,True,6,1,5,win,6 - 1,593809,52,1,4.0,4,1,0,0,3,0,16,15,0,0,0,0,0,0,0,0,0,0,1,52,0,8,1,0,0,1,2,1311722,2014
03/22/2014,away,11620,435,Missouri S&T,9,True,7,8,-1,loss,7 - 8,594533,52,1,0.1,3,4,4,0,0,0,5,4,0,1,0,1,0,1,0,2,0,0,0,14,0,1,0,1,0,2,0,1311722,2014
03/23/2014,away,11620,435,Missouri S&T,9,True,0,3,-3,loss,0 - 3,595235,52,1,2.0,1,0,0,1,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,34,3,2,0,0,0,2,0,1311722,2014
03/30/2014,away,11620,30050,Ill. Springfield,9,True,5,8,-3,loss,5 - 8,596611,52,1,2.1,8,3,3,0,0,0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,2,0,1311722,2014
04/01/2014,home,11620,661,Southern Ind.,9,True,2,8,-6,loss,2 - 8,597172,52,1,4.0,1,1,0,0,2,0,16,16,0,0,0,0,0,0,0,0,0,0,0,51,5,5,0,0,0,2,1,1311722,2014
04/05/2014,home,11620,30138,McKendree,9,True,3,5,-2,loss,3 - 5,598179,52,1,2.1,1,1,1,2,1,0,9,6,0,0,0,1,0,0,1,3,0,1,0,23,4,1,0,0,0,2,0,1311722,2014
04/06/2014,home,11620,30138,McKendree,9,True,7,2,5,win,7 - 2,598973,52,1,2.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,23,1,3,0,0,0,2,0,1311722,2014
04/09/2014,away,11620,333,Ky. Wesleyan,9,True,6,4,2,win,6 - 4,599589,52,1,4.0,3,0,0,3,2,0,17,13,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,0,0,1,0,1311722,2014
04/12/2014,home,11620,604,St. Joseph's (IN),9,True,8,4,4,win,8 - 4,600277,52,1,2.0,2,1,1,2,0,0,10,7,0,0,0,0,0,0,0,0,0,0,1,34,3,3,0,0,0,2,0,1311722,2014
04/16/2014,away,11620,661,Southern Ind.,9,True,0,4,-4,loss,0 - 4,601575,52,1,5.0,7,4,4,1,3,0,27,23,1,1,0,0,0,2,0,0,0,1,0,96,8,4,0,1,0,1,1,1311722,2014
04/19/2014,away,11620,309,UIndy,9,True,0,1,-1,loss,0 - 1,602630,52,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,2,0,1311722,2014
04/26/2014,home,11620,799,Wis.-Parkside,9,True,4,3,1,win,4 - 3,604757,52,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,2,0,1311722,2014
04/27/2014,home,11620,799,Wis.-Parkside,9,True,5,6,-1,loss,5 - 6,605228,52,1,1.0,4,3,3,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,0,0,2,0,1311722,2014
05/03/2014,away,11620,354,Lewis,9,True,4,7,-3,loss,4 - 7,606171,52,1,0.1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1311722,2014
05/04/2014,away,11620,354,Lewis,9,True,7,1,6,win,7 - 1,606754,52,1,2.0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,1311722,2014
