date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/15/2014,away,11620,2915,Wofford,9,True,14,5,9,win,14 - 5,587005,175,1,6.0,9,3,2,1,5,0,25,23,0,0,0,0,0,1,0,0,0,0,0,0,6,3,1,0,0,1,3,1438284,2014
02/21/2014,away,11620,419,Middle Tenn.,9,True,6,8,-2,loss,6 - 8,587779,175,1,3.0,8,6,4,0,3,0,19,17,1,0,0,3,0,1,0,0,0,0,1,0,3,3,0,1,0,1,0,1438284,2014
02/28/2014,away,11620,43,Austin Peay,9,True,5,8,-3,loss,5 - 8,588979,175,1,6.1,14,7,7,2,5,0,33,31,3,0,3,1,0,0,0,0,0,0,0,0,4,8,0,1,0,1,2,1438284,2014
03/07/2014,away,11620,810,Wright St.,9,True,4,8,-4,loss,4 - 8,590286,175,1,7.0,11,8,7,2,3,0,34,29,3,0,1,1,0,1,0,0,0,2,0,108,14,3,0,1,0,1,1,1438284,2014
03/15/2014,home,11620,116,Canisius,9,True,9,4,5,win,9 - 4,592559,175,1,7.0,5,3,2,4,1,0,32,26,0,0,0,0,0,1,0,0,0,0,1,0,14,6,1,0,0,1,1,1438284,2014
03/22/2014,home,11620,575,Richmond,10,True,2,4,-2,loss,2 - 4,594424,175,1,8.1,5,2,0,1,5,0,34,31,0,0,0,1,0,1,0,0,0,1,0,0,11,9,0,0,0,1,2,1438284,2014
03/28/2014,away,11620,236,Fordham,9,True,6,3,3,win,6 - 3,595854,175,1,9.0,8,3,3,3,5,0,38,32,1,0,0,0,0,3,0,0,0,0,0,135,13,6,1,0,0,1,1,1438284,2014
04/05/2014,away,11620,400,Massachusetts,9,True,6,2,4,win,6 - 2,597848,175,1,9.0,5,2,2,1,6,0,35,32,2,0,0,0,0,2,0,0,0,0,0,116,14,6,1,0,0,1,2,1438284,2014
04/12/2014,home,11620,572,Rhode Island,9,True,1,0,1,win,1 - 0,600165,175,1,9.0,5,0,0,1,1,1,34,31,1,0,0,0,0,0,0,0,0,2,0,0,19,7,1,0,0,1,0,1438284,2014
04/18/2014,away,11620,606,Saint Joseph's,9,True,2,3,-1,loss,2 - 3,601922,175,1,8.0,7,3,3,0,8,0,32,30,0,1,1,0,0,2,0,0,0,0,0,0,7,8,0,1,0,1,2,1438284,2014
04/22/2014,away,11620,414,Miami (OH),9,True,10,2,8,win,10 - 2,603328,175,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,2,0,1438284,2014
04/26/2014,home,11620,596,St. Bonaventure,9,True,4,13,-9,loss,4 - 13,604335,175,1,7.0,14,9,6,1,2,0,35,30,4,0,0,1,0,0,0,0,0,2,2,0,11,6,0,1,0,1,1,1438284,2014
05/03/2014,away,11620,609,Saint Louis,9,True,9,3,6,win,9 - 3,606015,175,1,9.0,8,3,3,2,4,0,36,34,0,0,1,0,0,0,0,0,0,0,0,113,13,9,1,0,0,1,2,1438284,2014
05/09/2014,home,11620,340,La Salle,9,True,5,8,-3,loss,5 - 8,607166,175,1,9.0,13,8,8,1,12,0,44,41,4,1,1,0,0,2,0,0,0,0,0,0,9,5,0,1,0,1,3,1438284,2014
05/11/2014,home,11620,340,La Salle,9,True,9,7,2,win,9 - 7,607641,175,1,1.0,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,1438284,2014
05/16/2014,home,11620,248,George Mason,9,True,1,9,-8,loss,1 - 9,608049,175,1,7.0,9,6,6,3,3,0,32,28,1,0,1,0,0,0,0,0,0,0,1,0,10,7,0,1,0,1,1,1438284,2014
05/22/2014,home,11620,236,Fordham,10,True,3,4,-1,loss,3 - 4,608573,175,1,8.2,10,3,3,2,1,0,38,35,2,1,0,0,0,1,0,0,0,0,0,125,14,10,0,0,0,1,0,1438284,2014
