App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,1,1,1,2,1,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8,1,02/03/2015,home,12080,0,Hiwassee,9,True,12,5,7,win,404324,396,1536086,2015
0,0,1.0,4,4,4,2,0,0,9,7,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,3,0,02/07/2015,home,12080,21830,Piedmont,9,True,6,10,-4,loss,404440,396,1536086,2015
0,0,1.0,2,1,1,1,0,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,02/22/2015,neutral,12080,263,Greensboro,9,True,10,7,3,win,406342,396,1536086,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,03/01/2015,home,12080,1162,LaGrange,9,True,3,7,-4,loss,407109,396,1536086,2015
0,0,2.2,2,1,0,2,1,0,14,11,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,4,1,03/15/2015,home,12080,225,Ferrum,9,True,6,13,-7,loss,410341,396,1536086,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,03/21/2015,away,12080,30111,Covenant,9,True,8,0,8,win,412162,396,1536086,2015
0,0,2.0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,03/23/2015,away,12080,30111,Covenant,9,True,9,1,8,win,412548,396,1536086,2015
0,0,1.1,2,1,0,0,0,0,7,7,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,2,0,03/28/2015,away,12080,412,Methodist,9,True,0,6,-6,loss,413698,396,1536086,2015
0,0,1.0,2,1,1,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,03/31/2015,away,12080,652,Sewanee,9,True,10,1,9,win,414530,396,1536086,2015
0,0,2.1,1,0,0,1,3,0,9,7,0,0,0,1,0,0,1,3,0,1,0,0,3,1,1,0,0,2,1,04/03/2015,home,12080,491,N.C. Wesleyan,9,True,4,3,1,win,415515,396,1536086,2015
0,0,0.2,3,4,4,0,0,0,7,4,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,3,0,04/04/2015,home,12080,491,N.C. Wesleyan,9,True,14,16,-2,loss,415678,396,1536086,2015
0,0,0.2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,04/12/2015,home,12080,217,Emory,9,True,4,12,-8,loss,418024,396,1536086,2015
0,0,2.0,2,0,0,1,2,0,10,8,0,0,0,1,0,0,0,1,1,0,0,31,2,2,0,0,0,2,1,04/17/2015,neutral,12080,44,Averett,9,True,7,5,2,win,419521,396,1536086,2015
