App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.0,0.0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,03/02/2019,neutral,14781,348,Lawrence,9,True,3,4,-1,loss,1650548,212,2006431,2019
1,0,0.1,0.0,3,4,4,1,0,0,5,3,0,1,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,3,0,03/17/2019,away,14781,297,Illinois Col.,9,True,5,11,-6,loss,1719336,212,2006431,2019
1,0,2.2,0.0,4,3,2,2,3,0,13,11,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,03/25/2019,neutral,14781,177,DePauw,9,True,3,8,-5,loss,1721228,212,2006431,2019
1,0,2.0,0.0,0,0,0,1,1,0,7,6,0,0,0,0,0,0,0,3,1,0,0,30,3,2,0,0,0,2,0,03/30/2019,home,14781,121,Carthage,9,True,0,9,-9,loss,1656427,212,2006431,2019
1,0,1.0,0.0,3,3,0,1,1,0,8,7,0,0,0,0,1,0,0,2,2,0,0,32,2,0,0,0,0,3,0,04/02/2019,home,14781,424,Millikin,9,True,3,11,-8,loss,1657178,212,2006431,2019
1,0,2.0,0.0,6,2,2,0,2,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,04/06/2019,away,14781,778,Wheaton (IL),9,True,3,9,-6,loss,1658176,212,2006431,2019
1,0,1.0,0.0,3,4,4,1,1,0,7,6,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,04/17/2019,home,14781,42,Aurora,9,True,3,14,-11,loss,1725767,212,2006431,2019
1,0,0.2,0.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,1,04/20/2019,home,14781,120,Carroll (WI),9,True,12,14,-2,loss,1661380,212,2006431,2019
1,0,3.2,0.0,4,1,1,0,0,0,13,12,0,0,0,0,0,0,0,1,0,0,1,0,3,6,0,0,0,2,0,04/28/2019,home,14781,300,Ill. Wesleyan,9,True,6,7,-1,loss,1662636,212,2006431,2019
1,0,1.2,0.0,3,4,4,2,1,0,9,7,0,0,0,0,0,0,0,3,0,0,0,0,1,2,1,0,0,2,1,05/01/2019,away,14781,40,Augustana (IL),9,True,16,12,4,win,1665324,212,2006431,2019
1,0,2.1,0.0,4,3,2,1,1,0,13,12,0,0,0,0,1,0,0,3,1,0,0,0,2,4,0,0,0,2,0,05/04/2019,away,14781,496,North Park,9,True,3,12,-9,loss,1665129,212,2006431,2019
