date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,683,Stony Brook,9,True,9,8,1,win,9 - 8,292721,2915,0,0,0.1,0.0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,2,1,0,11,1,0,0,0,0,3,0,1753325,2016
02/24/2016,home,12360,10411,USC Upstate,9,True,6,3,3,win,6 - 3,293455,2915,0,0,0.1,0.0,1,1,1,0,0,0,3,1,1,0,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,2,0,1753325,2016
03/02/2016,away,12360,10411,USC Upstate,9,True,0,2,-2,loss,0 - 2,294846,2915,0,1,4.2,0.0,5,1,0,0,4,0,20,20,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,0,1,2,1753325,2016
03/08/2016,away,12360,648,South Carolina,9,True,1,7,-6,loss,1 - 7,296382,2915,0,1,3.0,0.0,6,4,3,4,0,0,18,14,1,0,0,0,0,0,0,0,0,0,0,74,4,4,0,1,0,1,0,1753325,2016
03/16/2016,away,12360,1320,Presbyterian,9,True,8,4,4,win,8 - 4,298375,2915,0,1,2.2,0.0,1,2,2,6,0,0,15,8,0,0,0,0,1,0,0,0,0,0,1,52,5,3,0,0,0,1,0,1753325,2016
03/22/2016,home,12360,342,Lafayette,9,True,14,8,6,win,14 - 8,299999,2915,0,1,3.1,0.0,4,4,4,1,1,0,16,13,1,0,0,1,0,2,0,0,0,0,0,61,2,6,0,0,0,1,0,1753325,2016
04/02/2016,home,12360,769,Western Caro.,9,True,4,14,-10,loss,4 - 14,302568,2915,0,0,1.0,0.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,6,2,1753325,2016
04/05/2016,away,12360,51,Baylor,9,True,5,9,-4,loss,5 - 9,303655,2915,0,1,4.0,0.0,6,7,7,1,3,0,22,18,4,0,1,0,0,2,0,0,0,0,1,0,4,5,0,1,0,1,1,1753325,2016
04/10/2016,away,12360,625,Samford,9,True,0,6,-6,loss,0 - 6,304830,2915,0,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,0,0,5,0,1753325,2016
04/16/2016,home,12360,141,The Citadel,9,True,10,9,1,win,10 - 9,306279,2915,0,0,2.1,0.0,3,2,2,0,5,0,10,10,0,0,0,0,0,0,0,2,0,0,0,37,2,0,0,0,0,3,1,1753325,2016
04/20/2016,home,12360,792,Winthrop,9,True,3,4,-1,loss,3 - 4,307783,2915,0,1,3.2,0.0,6,4,4,1,3,0,19,15,4,0,0,0,1,1,0,0,0,2,0,59,5,2,0,1,0,1,1,1753325,2016
05/13/2016,home,12360,198,ETSU,9,True,3,5,-2,loss,3 - 5,312890,2915,0,0,1.2,0.0,0,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,2,2,1753325,2016
