date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/20/2021,away,15580,817,Youngstown St.,9,True,1,7,-6,loss,1 - 7,5031600,596,1,6.0,0,6,1,1,1,7,0,24,23,1,0,0,1,0,0,0,0,0,0,0,95,3,7,0,0,0,1,0,0,1888509,2021
03/27/2021,home,15580,340,La Salle,9,True,1,4,-3,loss,1 - 4,5039465,596,1,7.0,1,8,4,4,1,3,0,29,26,0,1,0,0,0,2,0,0,0,0,0,0,3,12,0,1,0,1,0,0,1888509,2021
04/03/2021,away,15580,248,George Mason,9,True,8,3,5,win,8 - 3,5046203,596,1,7.0,1,10,3,3,2,7,0,32,29,1,1,0,0,1,0,0,0,0,0,1,105,7,6,1,0,0,1,0,0,1888509,2021
04/09/2021,away,15580,236,Fordham,9,True,7,4,3,win,7 - 4,5050516,596,1,0.1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,11,0,1,0,0,1,3,0,0,1888509,2021
04/09/2021,away,15580,236,Fordham,9,True,1,4,-3,loss,1 - 4,5050742,596,1,6.0,1,8,4,4,0,1,0,27,24,2,0,0,0,1,2,0,0,0,1,0,65,10,6,0,1,0,1,0,0,1888509,2021
04/17/2021,home,15580,606,Saint Joseph's,9,True,6,0,6,win,6 - 0,5059002,596,1,1.1,0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,19,1,3,0,0,1,3,0,0,1888509,2021
04/17/2021,home,15580,606,Saint Joseph's,9,True,7,9,-2,loss,7 - 9,5060586,596,1,3.1,0,9,7,6,2,3,0,20,18,0,1,0,2,0,0,0,0,0,0,0,0,2,4,0,1,0,1,2,0,1888509,2021
04/24/2021,away,15580,340,La Salle,9,True,2,0,2,win,2 - 0,5065014,596,1,7.0,1,4,0,0,2,6,1,28,25,2,0,0,0,0,1,0,0,0,0,0,113,8,7,1,0,0,1,2,0,1888509,2021
05/01/2021,home,15580,204,Eastern Mich.,9,True,2,13,-11,loss,2 - 13,5072612,596,1,5.1,0,12,9,8,1,2,0,27,25,2,1,0,1,0,0,0,0,0,0,1,101,5,7,0,1,0,1,0,1,1888509,2021
05/08/2021,home,15580,572,Rhode Island,9,True,3,2,1,win,3 - 2,5075670,596,1,7.0,1,6,2,2,0,6,0,25,25,0,0,0,2,0,0,0,0,0,0,0,96,8,5,1,0,0,1,0,0,1888509,2021
05/20/2021,home,15580,236,Fordham,10,True,10,11,-1,loss,10 - 11,5079906,596,1,2.2,0,3,1,1,4,1,0,12,8,2,0,0,0,0,0,0,2,2,0,0,24,1,3,0,1,0,3,0,0,1888509,2021
05/22/2021,home,15580,236,Fordham,9,True,12,14,-2,loss,12 - 14,5081089,596,1,6.0,0,11,8,5,1,4,0,31,29,2,0,0,1,0,0,0,0,0,0,1,119,6,8,0,0,0,1,1,0,1888509,2021
