date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,30135,California Baptist,9,True,7,10,-3,loss,7 - 10,4707694,503,1,3.0,0,0,1,0,1,4,0,11,10,0,0,0,0,0,0,0,0,0,0,0,42,4,1,0,0,0,2,1,2134577,2019
02/21/2019,away,14781,419,Middle Tenn.,10,True,3,2,1,win,3 - 2,4711125,503,1,5.0,0,3,1,1,2,3,0,19,17,0,0,0,0,0,0,0,0,0,0,0,74,5,6,0,0,0,1,1,2134577,2019
03/01/2019,home,14781,328,Kansas,9,True,1,8,-7,loss,1 - 8,4718656,503,1,5.0,0,5,3,3,5,4,0,25,19,2,0,0,0,0,1,0,0,0,0,0,99,5,5,0,1,0,1,2,2134577,2019
03/08/2019,away,14781,659,Southern Ill.,9,True,1,3,-2,loss,1 - 3,4726650,503,1,7.0,0,5,2,1,1,4,0,27,24,1,1,1,0,1,0,0,0,0,0,2,102,9,6,0,1,0,1,0,2134577,2019
03/16/2019,home,14781,735,Valparaiso,9,True,6,7,-1,loss,6 - 7,4737910,503,1,4.0,0,9,6,6,3,1,0,25,21,2,0,0,0,0,1,0,0,0,0,0,63,8,3,0,0,0,1,1,2134577,2019
03/23/2019,home,14781,204,Eastern Mich.,9,True,4,3,1,win,4 - 3,4746794,503,1,7.1,0,5,3,0,0,1,0,29,28,1,1,0,0,0,1,0,0,0,0,0,91,11,9,1,0,0,1,0,2134577,2019
03/29/2019,away,14781,129,Central Mich.,9,True,2,5,-3,loss,2 - 5,4752476,503,1,5.0,0,5,4,3,3,7,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,1,4,2134577,2019
04/05/2019,home,14781,519,Ohio,9,True,7,6,1,win,7 - 6,4759260,503,1,6.2,0,9,3,3,2,5,0,30,28,1,0,0,0,0,0,0,0,0,0,0,106,3,11,1,0,0,1,4,2134577,2019
04/12/2019,away,14781,774,Western Mich.,9,True,4,9,-5,loss,4 - 9,4767090,503,1,5.2,0,10,8,4,2,3,0,30,27,1,0,0,0,3,0,0,0,0,0,1,0,5,9,0,1,0,1,2,2134577,2019
04/19/2019,home,14781,331,Kent St.,9,True,17,11,6,win,17 - 11,4775176,503,1,3.0,0,9,8,4,1,1,0,19,17,2,0,1,1,0,0,0,0,0,0,1,79,3,4,0,0,0,1,0,2134577,2019
04/26/2019,away,14781,414,Miami (OH),9,True,0,12,-12,loss,0 - 12,4780793,503,1,2.2,0,5,7,7,4,2,0,18,11,1,1,1,0,0,1,0,0,0,1,1,0,2,4,0,1,0,1,1,2134577,2019
05/03/2019,home,14781,47,Ball St.,9,True,2,6,-4,loss,2 - 6,4786733,503,1,4.0,0,4,1,1,1,2,0,16,14,0,0,0,0,0,0,0,0,0,1,0,47,6,3,0,0,0,2,0,2134577,2019
05/11/2019,away,14781,709,Toledo,9,True,4,0,4,win,4 - 0,4790695,503,1,8.0,0,6,0,0,2,8,0,32,28,0,0,0,0,0,1,0,0,0,1,0,114,8,7,1,0,0,1,4,2134577,2019
05/16/2019,home,14781,71,Bowling Green,9,True,3,4,-1,loss,3 - 4,4791713,503,1,3.0,0,4,2,2,2,0,0,14,12,1,0,0,0,0,0,0,0,0,0,0,48,8,0,0,1,0,2,0,2134577,2019
05/23/2019,home,14781,47,Ball St.,9,True,4,10,-6,loss,4 - 10,4794870,503,1,2.0,0,5,5,4,1,1,0,13,12,3,0,0,0,0,0,0,0,0,0,0,43,2,3,0,1,0,1,0,2134577,2019
