date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/09/2019,away,14781,766,West Ga.,9,True,4,6,-2,loss,4 - 6,4700267,52,1,3.2,0,4,1,1,1,6,0,15,14,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3,1778393,2019
03/05/2019,away,14781,30013,Lee,9,True,21,3,18,win,21 - 3,4723769,52,1,3.0,0,4,2,2,1,2,0,15,11,0,0,0,0,2,1,0,0,0,1,1,54,1,6,0,0,0,1,1,1778393,2019
03/11/2019,home,14781,30138,McKendree,9,True,5,3,2,win,5 - 3,4731119,52,1,7.1,0,9,3,2,2,8,0,33,31,0,0,0,0,2,0,0,0,0,0,0,119,9,5,0,0,0,1,3,1778393,2019
03/16/2019,away,14781,436,Mo.-St. Louis,9,True,12,2,10,win,12 - 2,4737469,52,1,7.0,1,4,2,1,1,10,0,27,26,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,1,4,1778393,2019
03/23/2019,away,14781,1328,Rockhurst,9,True,6,10,-4,loss,6 - 10,4746894,52,1,5.1,0,12,5,5,2,3,0,31,27,1,0,0,0,0,1,0,0,0,1,0,95,7,6,0,0,0,1,1,1778393,2019
04/01/2019,home,14781,395,Maryville (MO),9,True,10,1,9,win,10 - 1,4755568,52,1,8.0,0,5,1,0,1,6,0,31,29,0,0,0,0,0,1,0,0,0,0,0,117,10,7,1,0,0,1,2,1778393,2019
04/07/2019,away,14781,354,Lewis,9,True,5,10,-5,loss,5 - 10,4762412,52,1,6.0,0,7,5,5,4,6,0,30,25,0,0,0,1,0,1,0,0,0,0,0,114,5,6,0,0,0,1,1,1778393,2019
04/14/2019,home,14781,499,Truman St.,9,True,12,0,12,win,12 - 0,4769901,52,1,7.0,1,3,0,0,2,9,1,27,22,1,0,0,0,0,3,0,0,0,0,0,96,5,5,1,0,0,1,2,1778393,2019
04/20/2019,away,14781,561,Quincy,9,True,0,4,-4,loss,0 - 4,4775820,52,1,4.2,0,9,2,2,0,4,0,23,21,1,0,0,0,0,1,0,0,0,1,0,76,5,4,0,1,0,1,0,1778393,2019
04/28/2019,away,14781,435,Missouri S&T,12,True,6,5,1,win,6 - 5,4783311,52,1,7.0,0,3,3,2,2,10,0,27,24,2,0,0,0,0,1,0,0,0,0,0,96,6,4,0,0,0,1,2,1778393,2019
05/05/2019,home,14781,30050,Ill. Springfield,9,True,9,5,4,win,9 - 5,4788189,52,1,7.2,0,8,5,4,3,6,0,33,29,0,0,1,1,0,0,0,0,0,1,0,88,11,5,1,0,0,1,2,1778393,2019
05/10/2019,home,14781,661,Southern Ind.,9,True,14,7,7,win,14 - 7,4790226,52,1,4.0,0,9,6,5,1,5,0,23,22,3,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,1778393,2019
05/16/2019,home,14781,510,Northwood,9,True,7,6,1,win,7 - 6,4791828,52,1,3.0,0,5,5,5,1,1,0,15,12,1,1,0,1,0,0,0,0,0,0,2,42,6,2,0,0,0,1,1,1778393,2019
