date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/03/2019,home,14781,748,Wagner,9,True,16,6,10,win,16 - 6,4721681,1068,1,2.1,0,3,2,2,1,2,0,10,9,1,0,0,0,0,0,0,3,0,0,0,39,2,2,1,0,0,2,1,1984378,2019
03/12/2019,away,14781,459,UNC Greensboro,9,True,3,4,-1,loss,3 - 4,4735348,1068,1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,0,1984378,2019
03/19/2019,home,14781,392,Maryland,9,True,4,11,-7,loss,4 - 11,4741574,1068,1,1.0,0,1,0,0,1,1,0,5,3,0,0,0,0,0,0,0,2,1,1,0,19,1,1,0,0,0,6,0,1984378,2019
03/26/2019,away,14781,490,NC State,9,True,2,21,-19,loss,2 - 21,4749423,1068,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,6,0,1984378,2019
04/03/2019,home,14781,355,Liberty,9,True,1,13,-12,loss,1 - 13,4757961,1068,1,1.1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,8,2,2,0,0,0,6,0,1984378,2019
04/05/2019,away,14781,711,Towson,9,True,9,1,8,win,9 - 1,4759171,1068,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,1,1984378,2019
04/09/2019,home,14781,115,Campbell,9,True,7,15,-8,loss,7 - 15,4764930,1068,1,0.2,0,4,4,3,0,2,0,8,6,0,0,1,1,0,2,0,2,2,0,0,24,0,0,0,0,0,2,1,1984378,2019
04/23/2019,home,14781,459,UNC Greensboro,9,True,8,9,-1,loss,8 - 9,4778527,1068,1,0.1,0,1,1,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,5,0,1984378,2019
04/24/2019,home,14781,488,N.C. A&T,9,True,2,3,-1,loss,2 - 3,4779529,1068,1,4.0,0,4,0,0,1,5,0,17,15,0,0,0,0,0,1,0,2,0,0,0,60,3,3,0,0,0,2,1,1984378,2019
04/30/2019,home,14781,19651,High Point,9,True,2,6,-4,loss,2 - 6,4785815,1068,1,2.0,0,3,1,1,1,2,0,9,8,0,0,0,1,0,0,0,0,0,0,0,32,2,1,0,0,0,3,2,1984378,2019
