date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,493,North Dakota St.,9,True,4,7,-3,loss,4 - 7,292724,2678,0,0,1.1,0.0,2,1,1,1,0,0,7,6,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,4,0,1774424,2016
02/24/2016,away,12360,698,TCU,9,True,3,17,-14,loss,3 - 17,293478,2678,0,0,0.2,0.0,2,4,4,2,1,0,6,3,0,0,1,0,0,0,0,0,0,0,1,21,0,1,0,0,0,7,1,1774424,2016
03/29/2016,away,12360,1004,Central Ark.,11,True,3,4,-1,loss,3 - 4,302004,2678,0,0,2.0,0.0,1,0,0,1,1,0,8,7,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,2,0,1774424,2016
04/02/2016,home,12360,261,Grambling,9,True,12,4,8,win,12 - 4,302587,2678,0,0,0.2,0.0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,0,9,1,0,0,0,0,5,0,1774424,2016
04/05/2016,away,12360,1004,Central Ark.,9,True,0,4,-4,loss,0 - 4,303746,2678,0,0,2.2,0.0,0,1,1,3,2,0,10,6,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,2,1,1774424,2016
04/09/2016,home,12360,6,Alabama A&M,10,True,4,3,1,win,4 - 3,304445,2678,0,0,2.0,0.0,1,0,0,0,1,0,7,6,0,0,0,0,0,0,0,2,0,1,0,24,1,4,0,0,0,2,0,1774424,2016
04/19/2016,away,12360,17,Alcorn,9,True,7,3,4,win,7 - 3,307590,2678,0,1,4.0,0.0,3,2,1,2,4,0,18,16,1,1,2,0,1,0,0,0,0,0,0,74,3,5,0,0,0,1,2,1774424,2016
04/23/2016,away,12360,553,Prairie View,9,True,13,17,-4,loss,13 - 17,309012,2678,0,0,2.0,0.0,2,1,1,2,1,0,12,8,0,0,0,0,0,2,0,0,0,0,0,39,1,4,0,0,0,3,0,1774424,2016
05/04/2016,away,12360,433,Ole Miss,9,True,1,12,-11,loss,1 - 12,311420,2678,0,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,0,1774424,2016
05/08/2016,away,12360,261,Grambling,9,True,14,11,3,win,14 - 11,312424,2678,0,0,0.0,0.0,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1774424,2016
05/10/2016,home,12360,1004,Central Ark.,9,True,0,9,-9,loss,0 - 9,312643,2678,0,0,3.0,0.0,1,2,2,1,2,0,11,10,0,0,0,1,0,0,0,0,0,0,0,39,4,3,0,0,0,3,1,1774424,2016
