date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/19/2016,away,12360,128,UCF,9,True,9,10,-1,loss,9 - 10,292649,639,0,1,5.0,0.0,4,2,1,2,2,0,22,19,1,0,0,1,1,0,0,0,0,0,1,89,2,10,0,0,0,1,0,1424510,2016
02/26/2016,away,12360,141,The Citadel,9,True,2,14,-12,loss,2 - 14,293537,639,0,1,4.0,0.0,10,9,8,0,1,0,26,20,2,0,0,1,2,3,0,0,0,1,2,0,7,4,0,1,0,1,0,1424510,2016
03/06/2016,away,12360,444,Morehead St.,9,True,7,24,-17,loss,7 - 24,296096,639,0,1,2.1,0.0,11,12,8,2,0,0,21,19,2,0,0,2,1,0,0,0,0,0,0,0,4,2,0,1,0,1,0,1424510,2016
03/19/2016,away,12360,305,Indiana St.,9,True,3,12,-9,loss,3 - 12,299323,639,0,0,3.2,0.0,6,4,4,3,1,0,20,17,3,1,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,2,0,1424510,2016
03/27/2016,home,12360,482,Niagara,9,True,2,8,-6,loss,2 - 8,301672,639,0,0,1.0,0.0,2,1,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,3,1,1424510,2016
03/29/2016,away,12360,725,Army West Point,10,True,13,6,7,win,13 - 6,301897,639,0,0,2.2,0.0,4,1,1,0,4,0,13,12,1,0,0,0,1,1,0,2,0,0,0,44,2,2,1,0,0,4,0,1424510,2016
04/01/2016,away,12360,116,Canisius,9,True,3,1,2,win,3 - 1,302472,639,0,1,5.0,0.0,4,1,1,0,2,0,20,18,1,0,0,0,0,1,0,0,0,1,0,0,6,7,1,0,0,1,0,1424510,2016
04/06/2016,away,12360,222,Fairleigh Dickinson,9,True,6,10,-4,loss,6 - 10,303939,639,0,0,1.0,0.0,2,2,2,0,1,0,5,4,0,0,0,1,0,1,0,0,0,0,0,15,0,1,0,0,0,5,0,1424510,2016
04/09/2016,home,12360,562,Quinnipiac,9,True,0,7,-7,loss,0 - 7,304594,639,0,1,7.0,1,10,7,2,0,2,0,31,31,2,0,0,0,0,0,0,0,0,0,0,88,6,11,0,1,0,1,1,1424510,2016
04/17/2016,away,12360,439,Monmouth,9,True,6,4,2,win,6 - 4,307119,639,0,1,5.2,0.0,9,4,4,1,3,0,27,24,2,0,0,2,0,2,0,0,0,0,0,85,5,7,1,0,0,1,1,1424510,2016
04/24/2016,away,12360,180,Delaware,9,True,9,2,7,win,9 - 2,309138,639,0,0,3.2,0.0,1,0,0,2,1,0,13,11,0,0,0,0,0,0,0,3,0,0,0,46,6,3,0,0,1,2,1,1424510,2016
04/30/2016,away,12360,576,Rider,9,True,7,20,-13,loss,7 - 20,310703,639,0,0,2.0,0.0,10,13,8,1,2,0,22,20,2,0,0,0,0,1,0,2,2,0,0,0,3,1,0,1,0,2,1,1424510,2016
05/08/2016,home,12360,617,Saint Peter's,9,True,12,6,6,win,12 - 6,312380,639,0,0,4.0,0.0,5,2,2,1,2,0,19,18,1,0,0,1,0,0,0,0,0,0,0,45,8,2,0,0,1,2,0,1424510,2016
05/13/2016,away,12360,310,Iona,9,True,2,3,-1,loss,2 - 3,312956,639,0,0,2.0,0.0,0,0,0,1,3,0,7,6,0,0,0,0,0,0,0,0,0,0,0,26,0,2,0,0,0,2,1,1424510,2016
05/19/2016,home,12360,386,Marist,9,True,6,3,3,win,6 - 3,313687,639,0,1,7.0,1,5,3,3,4,1,0,29,25,3,0,0,0,1,0,0,0,0,0,0,96,9,9,1,0,0,1,1,1424510,2016
05/27/2016,home,12360,116,Canisius,9,True,5,0,5,win,5 - 0,314397,639,0,0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,2,0,0,0,19,2,0,0,0,1,2,1,1424510,2016
05/27/2016,home,12360,381,Manhattan,9,True,15,4,11,win,15 - 4,314410,639,0,0,3.0,0.0,3,0,0,1,2,0,13,12,0,0,0,0,0,0,0,1,0,0,0,44,5,2,0,0,1,2,1,1424510,2016
05/28/2016,home,12360,220,Fairfield,9,True,2,18,-16,loss,2 - 18,314470,639,0,0,2.0,0.0,3,3,3,2,1,0,11,8,0,0,0,0,1,0,0,2,2,0,1,27,1,4,0,0,0,4,0,1424510,2016
