App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,3.0,2,2,2,1,1,0,12,9,2,0,0,0,0,0,0,0,0,0,2,41,5,3,0,0,1,2,0,02/14/2015,home,12080,587,Rutgers,9,True,9,5,4,win,405123,415,1324690,2015
0,0,1.1,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,1,0,0,0,18,1,3,0,0,0,3,0,02/18/2015,away,12080,229,Fla. Atlantic,9,True,3,5,-2,loss,405599,415,1324690,2015
0,1,3.0,2,1,1,1,0,0,13,11,1,0,0,0,0,1,0,0,0,0,0,44,5,4,0,0,0,1,0,02/20/2015,away,12080,235,Florida,9,True,3,4,-1,loss,405692,415,1324690,2015
0,0,1.0,1,0,0,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,2,0,02/27/2015,home,12080,810,Wright St.,9,True,8,7,1,win,406568,415,1324690,2015
0,0,2.0,5,3,3,1,2,0,12,11,0,0,0,0,0,0,0,2,2,0,0,41,2,2,0,0,0,2,0,03/01/2015,home,12080,810,Wright St.,9,True,6,12,-6,loss,407091,415,1324690,2015
0,1,3.0,4,4,3,2,3,0,17,13,1,0,0,0,0,2,0,0,0,0,0,47,4,2,0,0,0,1,0,03/10/2015,away,12080,28755,FGCU,9,True,15,4,11,win,408863,415,1324690,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,03/17/2015,home,12080,725,Army West Point,9,True,9,1,8,win,410825,415,1324690,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,3,0,03/20/2015,away,12080,749,Wake Forest,9,True,15,2,13,win,411358,415,1324690,2015
0,0,3.0,0,0,0,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,31,4,4,0,0,0,4,0,03/29/2015,away,12080,457,North Carolina,9,True,3,10,-7,loss,413939,415,1324690,2015
0,0,1.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,3,0,04/05/2015,home,12080,193,Duke,9,True,10,0,10,win,416258,415,1324690,2015
0,0,1.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,17,1,1,0,0,0,3,1,04/10/2015,home,12080,742,Virginia Tech,9,True,11,1,10,win,417088,415,1324690,2015
0,0,0.2,2,3,3,2,0,0,6,4,0,0,0,1,0,0,0,1,1,0,0,27,1,1,0,0,0,2,0,04/25/2015,home,12080,234,Florida St.,9,True,5,15,-10,loss,421664,415,1324690,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,4,0,05/15/2015,home,12080,255,Georgia Tech,9,True,22,1,21,win,425579,415,1324690,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,3,0,06/01/2015,away,12080,158,Columbia,9,True,21,3,18,win,426416,415,1324690,2015
