App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,2.2,0.0,2,1,1,3,3,0,13,10,1,0,0,1,2,0,0,0,0,0,0,58,3,2,0,0,0,2,1,0,02/19/2023,home,16340,709,Toledo,9,True,3,2,1,win,2390820,198,2337778,2023,1
1,0,3.0,0.0,6,4,2,0,3,0,17,15,1,0,0,1,0,1,0,0,0,1,0,46,4,2,0,0,0,2,0,0,02/24/2023,away,16340,253,Ga. Southern,9,True,7,8,-1,loss,2391562,198,2337778,2023,1
1,0,4.0,0.0,4,0,0,0,3,0,16,16,1,0,0,0,0,0,0,0,0,0,0,47,7,2,1,0,0,2,0,0,02/28/2023,home,16340,27,App State,9,True,5,0,5,win,2392409,198,2337778,2023,1
1,0,3.0,0.0,3,2,2,0,5,0,12,12,0,0,0,1,0,0,0,0,0,0,0,57,3,1,0,0,1,2,1,0,03/05/2023,home,16340,386,Marist,9,True,7,2,5,win,2393334,198,2337778,2023,1
1,0,0.1,0.0,2,4,4,2,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,2,0,0,03/10/2023,home,16340,792,Winthrop,9,True,3,4,-1,loss,2394376,198,2337778,2023,1
1,1,2.0,0.0,2,4,0,1,0,0,10,8,0,0,0,1,0,0,0,0,0,0,1,46,5,1,0,1,0,1,0,0,03/21/2023,away,16340,456,UNC Asheville,9,True,6,10,-4,loss,2396873,198,2337778,2023,1
1,1,3.0,0.0,3,3,3,1,3,0,13,12,2,0,0,0,2,0,0,0,0,0,0,51,5,1,0,0,0,1,0,0,03/28/2023,away,16340,563,Radford,9,True,9,4,5,win,2398372,198,2337778,2023,1
1,0,0.1,0.0,2,1,1,1,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,14,0,1,0,0,0,3,0,0,04/02/2023,home,16340,635,Seton Hall,9,True,4,11,-7,loss,2399497,198,2337778,2023,1
1,0,1.0,0.0,2,1,1,1,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,19,1,2,0,0,0,3,0,0,04/08/2023,home,16340,2915,Wofford,9,True,5,8,-3,loss,2400698,198,2337778,2023,1
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,5,1,0,04/11/2023,home,16340,563,Radford,9,True,6,5,1,win,2401266,198,2337778,2023,1
1,0,2.2,0.0,2,1,1,0,4,0,9,9,1,0,0,0,0,0,0,2,0,0,0,33,1,2,0,0,0,2,0,0,04/19/2023,away,16340,1320,Presbyterian,9,True,3,16,-13,loss,2403156,198,2337778,2023,1
1,0,1.2,0.0,1,1,1,1,2,0,7,6,1,0,0,0,1,0,0,0,0,0,0,24,3,0,0,0,0,3,0,0,04/25/2023,away,16340,563,Radford,9,True,9,3,6,win,2404336,198,2337778,2023,1
1,0,3.0,0.0,1,1,1,4,3,0,14,9,0,0,0,1,0,1,0,0,0,0,0,64,2,3,0,0,0,3,0,0,05/02/2023,away,16340,27,App State,9,True,6,14,-8,loss,2405871,198,2337778,2023,1
1,0,0.1,0.0,1,2,2,1,1,0,3,2,0,0,0,1,0,0,0,2,2,0,0,14,0,0,0,0,0,3,1,0,05/06/2023,away,16340,521,Oklahoma St.,9,True,7,17,-10,loss,2406241,198,2337778,2023,1
