date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,797,Milwaukee,9,True,3,2,1,win,3 - 2,5021046,519,1,0,4.0,0.0,3,0,0,1,5,0,16,14,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,2,1,0,2133241,2021
03/22/2021,home,15580,71,Bowling Green,9,True,5,11,-6,loss,5 - 11,5034336,519,1,0,5.1,0.0,0,1,1,2,6,0,20,16,0,0,0,0,0,2,0,2,0,0,0,0,5,5,0,0,0,2,2,0,2133241,2021
03/27/2021,home,15580,129,Central Mich.,9,True,4,3,1,win,4 - 3,5039179,519,1,1,3.2,0.0,4,3,3,3,4,0,18,14,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,1,1,0,2133241,2021
04/03/2021,away,15580,709,Toledo,9,True,5,6,-1,loss,5 - 6,5046314,519,1,1,5.1,0.0,9,5,5,0,6,0,27,25,1,0,0,3,0,1,0,0,0,0,1,86,4,6,0,0,0,1,3,0,2133241,2021
04/10/2021,home,15580,204,Eastern Mich.,9,True,4,3,1,win,4 - 3,5055113,519,1,1,5.0,0.0,4,2,0,3,7,0,23,20,0,0,0,0,1,0,0,0,0,0,0,100,4,3,0,0,0,1,3,0,2133241,2021
04/17/2021,away,15580,503,NIU,9,True,1,9,-8,loss,1 - 9,5058438,519,1,1,4.0,0.0,6,4,4,6,2,0,23,16,3,0,0,1,1,1,0,0,0,0,0,83,4,4,0,1,0,1,0,0,2133241,2021
04/23/2021,home,15580,308,Purdue Fort Wayne,9,True,5,2,3,win,5 - 2,5064586,519,1,1,4.1,0.0,4,2,2,1,2,0,17,15,1,0,0,1,0,1,0,0,0,0,0,0,5,4,0,0,0,1,0,0,2133241,2021
05/01/2021,away,15580,331,Kent St.,9,True,4,10,-6,loss,4 - 10,5070497,519,1,1,4.1,0.0,6,9,9,5,5,0,24,18,2,1,0,2,0,1,0,0,0,0,0,91,2,5,0,1,0,1,0,0,2133241,2021
05/08/2021,home,15580,414,Miami (OH),9,True,5,11,-6,loss,5 - 11,5075880,519,1,1,4.0,0.0,10,9,8,1,5,0,25,19,3,1,0,0,1,3,0,0,0,1,1,90,3,3,0,1,0,1,3,0,2133241,2021
05/16/2021,away,15580,5,Akron,9,True,8,9,-1,loss,8 - 9,5079071,519,1,1,2.1,0.0,4,3,3,2,2,0,13,10,2,0,0,0,1,0,0,0,0,0,1,51,4,1,0,0,0,1,2,0,2133241,2021
05/22/2021,home,15580,47,Ball St.,9,True,2,9,-7,loss,2 - 9,5081119,519,1,1,5.0,0.0,9,6,6,2,4,0,27,25,4,1,0,1,2,0,0,0,0,0,0,96,3,9,0,1,0,1,0,0,2133241,2021
05/30/2021,away,15580,774,Western Mich.,9,True,3,6,-3,loss,3 - 6,5082485,519,1,1,1.0,0.0,2,1,0,1,0,0,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2133241,2021
