date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/18/2022,home,15860,305,Indiana St.,9,True,2,3,-1,loss,2 - 3,5211725,77,1,0.2,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,1,0,0,6,1,0,0,0,0,3,0,0,2301733,2022
02/21/2022,home,15860,518,Ohio St.,9,True,9,6,3,win,9 - 6,5212139,77,1,0.2,0,1,3,0,0,0,0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2301733,2022
02/25/2022,away,15860,28,Arizona St.,9,True,6,5,1,win,6 - 5,5215694,77,1,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,4,0,0,2301733,2022
03/04/2022,home,15860,797,Milwaukee,9,True,8,4,4,win,8 - 4,5223498,77,1,1.0,0,2,2,2,1,3,0,6,5,0,0,0,0,2,0,0,0,0,0,0,31,0,0,0,0,0,3,1,0,2301733,2022
03/11/2022,home,15860,521,Oklahoma St.,9,True,0,3,-3,loss,0 - 3,5231777,77,1,1.0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,0,0,0,17,0,1,0,0,0,3,0,0,2301733,2022
03/18/2022,away,15860,551,Portland,9,True,1,11,-10,loss,1 - 11,5240003,77,1,1.0,0,1,1,0,1,0,0,6,5,0,0,0,0,2,0,0,0,0,0,0,18,1,2,0,0,0,4,0,0,2301733,2022
03/22/2022,away,15860,30024,Utah Valley,9,True,12,5,7,win,12 - 5,5243201,77,1,1.0,0,2,1,1,0,1,0,5,5,1,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,4,1,0,2301733,2022
03/25/2022,home,15860,260,Gonzaga,9,True,3,6,-3,loss,3 - 6,5247056,77,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,4,0,0,2301733,2022
03/29/2022,home,15860,754,Washington St.,9,True,9,3,6,win,9 - 3,5249615,77,1,1.1,0,2,1,1,0,1,0,7,6,1,0,0,0,0,1,0,0,0,0,0,20,3,0,0,0,0,3,1,0,2301733,2022
04/05/2022,away,15860,30095,Utah Tech,9,True,5,7,-2,loss,5 - 7,5256618,77,1,1.0,0,1,1,0,1,1,0,4,2,1,0,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,5,0,0,2301733,2022
04/15/2022,away,15860,463,Nebraska,9,True,7,6,1,win,7 - 6,5265853,77,1,0.2,0,1,1,1,0,0,0,5,3,0,1,0,0,0,2,0,0,0,0,0,10,2,0,1,0,0,2,0,0,2301733,2022
04/19/2022,away,15860,732,Utah,9,True,7,8,-1,loss,7 - 8,5269245,77,1,0.0,0,1,1,1,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,4,0,0,2301733,2022
04/26/2022,home,15860,30024,Utah Valley,9,True,7,0,7,win,7 - 0,5276111,77,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,4,0,0,2301733,2022
04/28/2022,away,15860,629,San Francisco,9,True,3,8,-5,loss,3 - 8,5277617,77,1,0.1,0,2,3,3,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,3,0,0,2301733,2022
05/03/2022,away,15860,97,Cal St. Fullerton,9,True,10,5,5,win,10 - 5,5282401,77,1,1.0,0,2,1,1,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,7,1,0,2301733,2022
05/14/2022,home,15860,534,Pacific,9,True,5,0,5,win,5 - 0,5287711,77,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,0,0,2301733,2022
05/17/2022,home,15860,732,Utah,9,True,7,12,-5,loss,7 - 12,5288599,77,1,1.0,0,2,1,1,0,1,0,4,4,0,0,0,0,1,0,0,1,0,0,0,17,1,0,0,0,0,4,0,0,2301733,2022
05/20/2022,home,15860,370,LMU (CA),9,True,9,3,6,win,9 - 3,5289333,77,1,1.0,0,1,1,1,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,2,0,0,2301733,2022
05/21/2022,home,15860,370,LMU (CA),9,True,7,17,-10,loss,7 - 17,5289640,77,1,2.0,0,3,1,1,1,0,0,8,7,1,0,0,0,1,0,0,2,2,0,0,19,4,0,0,0,0,7,0,0,2301733,2022
