App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,3.0,0.0,0,0,0,1,5,0,11,9,0,0,0,0,0,1,0,0,0,0,0,41,2,2,0,0,1,2,1,0,02/17/2023,home,16340,0,Dillard,9,True,10,1,9,win,2390459,8490,2468722,2023,3
1,0,1.0,0.0,3,1,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,25,1,2,0,0,0,2,0,0,02/28/2023,away,16340,953,Austin,9,True,8,6,2,win,2392469,8490,2468722,2023,3
1,0,2.0,0.0,5,3,3,1,4,0,11,10,1,0,0,0,0,0,0,3,3,0,0,45,1,0,0,0,0,3,3,0,03/03/2023,home,16340,1390,Sul Ross St.,9,True,4,13,-9,loss,2392829,8490,2468722,2023,3
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,2,1,0,03/07/2023,home,16340,125,Centenary (LA),9,True,2,6,-4,loss,2393946,8490,2468722,2023,3
1,0,2.2,0.0,6,4,4,1,1,0,13,12,0,1,0,0,0,0,0,0,0,0,0,51,4,1,0,0,0,2,1,0,03/11/2023,home,16340,1355,Schreiner,9,True,7,11,-4,loss,2394715,8490,2468722,2023,3
1,0,2.0,0.0,1,0,0,0,2,0,8,7,0,0,0,0,1,1,0,0,0,0,0,40,2,2,0,0,0,2,0,0,03/18/2023,away,16340,24400,Concordia (TX),9,True,5,4,1,win,2396316,8490,2468722,2023,3
1,0,2.0,0.0,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,26,3,1,0,0,0,3,2,0,03/28/2023,away,16340,125,Centenary (LA),9,True,2,3,-1,loss,2398571,8490,2468722,2023,3
1,0,1.1,0.0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,0,0,4,0,0,04/08/2023,away,16340,1062,East Tex. Baptist,9,True,7,15,-8,loss,2409937,8490,2468722,2023,3
1,0,1.0,0.0,2,1,1,0,1,0,5,4,1,0,0,0,0,0,0,2,2,0,1,22,0,2,0,0,0,3,0,0,04/10/2023,away,16340,1062,East Tex. Baptist,9,True,1,15,-14,loss,2400365,8490,2468722,2023,3
1,0,2.0,0.0,2,0,0,0,2,0,8,8,1,0,0,0,0,0,0,0,0,0,0,25,3,1,1,0,0,2,0,0,04/14/2023,away,16340,8530,McMurry,9,True,14,10,4,win,2402035,8490,2468722,2023,3
1,0,0.2,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,3,0,0,05/06/2023,away,16340,1062,East Tex. Baptist,9,True,4,9,-5,loss,2433780,8490,2468722,2023,3
