date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2013,away,11320,141,The Citadel,9,True,8,10,-2,loss,8 - 10,658155,327,1,1.0,1,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,5,0,1425512,2013
03/03/2013,home,11320,514,Oakland,9,True,13,3,10,win,13 - 3,661095,327,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,4,0,1425512,2013
03/06/2013,home,11320,482,Niagara,9,True,10,1,9,win,10 - 1,661610,327,1,5.0,3,1,1,0,3,0,19,18,3,0,0,1,0,1,0,0,0,0,0,66,5,6,1,0,0,1,1,1425512,2013
03/13/2013,home,11320,502,Northern Colo.,9,True,0,3,-3,loss,0 - 3,663439,327,1,4.1,8,2,2,1,4,0,22,20,2,0,0,0,0,0,0,0,0,1,0,85,2,7,0,1,0,1,3,1425512,2013
03/20/2013,home,11320,428,Minnesota,9,True,4,3,1,win,4 - 3,665336,327,1,4.0,4,3,2,2,4,0,18,14,0,1,0,0,0,1,0,0,0,0,1,63,2,4,0,0,0,1,2,1425512,2013
03/26/2013,home,11320,463,Nebraska,9,True,10,8,2,win,10 - 8,666882,327,1,0.2,2,3,3,1,1,0,6,4,0,0,1,0,0,0,0,2,0,1,0,22,1,0,0,0,0,2,0,1425512,2013
03/29/2013,away,11320,51,Baylor,13,True,8,10,-2,loss,8 - 10,667490,327,1,4.0,5,2,2,0,3,0,16,16,2,0,0,0,0,0,0,3,2,0,0,65,6,2,0,0,0,2,0,1425512,2013
04/02/2013,home,11320,463,Nebraska,9,True,9,1,8,win,9 - 1,668805,327,1,3.0,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,30,3,4,1,0,0,1,2,1425512,2013
04/07/2013,home,11320,700,Texas Tech,9,True,12,2,10,win,12 - 2,670523,327,1,5.0,5,1,1,3,2,0,23,17,0,0,0,0,0,0,0,0,0,2,1,75,7,6,1,0,0,1,1,1425512,2013
04/14/2013,away,11320,312,Iowa,9,True,5,3,2,win,5 - 3,672574,327,1,6.0,4,3,3,1,5,0,23,21,1,0,0,0,0,1,0,0,0,0,0,76,9,3,1,0,0,1,1,1425512,2013
04/21/2013,away,11320,521,Oklahoma St.,9,True,3,2,1,win,3 - 2,674501,327,1,4.2,4,2,2,1,3,0,21,18,0,1,1,0,0,2,0,0,0,0,0,70,6,5,0,0,0,1,1,1425512,2013
04/28/2013,home,11320,698,TCU,9,True,2,5,-3,loss,2 - 5,676687,327,1,2.1,4,3,3,1,2,0,11,10,0,0,0,0,0,0,0,0,0,0,0,52,1,3,0,1,0,1,0,1425512,2013
05/05/2013,away,11320,703,Texas,9,True,9,3,6,win,9 - 3,678189,327,1,4.1,5,1,1,2,0,0,19,17,3,0,0,1,0,0,0,0,0,0,0,80,5,7,0,0,0,1,0,1425512,2013
05/12/2013,away,11320,328,Kansas,9,True,7,3,4,win,7 - 3,679279,327,1,5.0,3,2,2,3,1,0,21,17,1,0,0,0,0,0,0,0,0,1,0,59,8,6,1,0,0,1,1,1425512,2013
05/23/2013,home,11320,700,Texas Tech,9,True,4,3,1,win,4 - 3,680262,327,1,5.1,5,3,3,1,3,0,22,19,0,0,1,0,0,2,0,0,0,0,0,86,5,6,1,0,0,1,1,1425512,2013
06/02/2013,home,11320,31,Arkansas,9,True,4,3,1,win,4 - 3,680557,327,1,1.2,5,3,3,1,2,0,12,10,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1425512,2013
06/09/2013,home,11320,528,Oregon St.,9,True,4,12,-8,loss,4 - 12,680592,327,1,0.2,4,4,4,0,0,0,6,6,1,0,2,0,0,0,0,0,0,0,0,23,0,2,0,1,0,1,0,1425512,2013
