date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2012,home,10942,283,Hofstra,9,True,9,2,7,win,9 - 2,755544,234,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,3,0,1320565,2012
02/21/2012,home,10942,316,Jacksonville,9,True,16,9,7,win,16 - 9,756374,234,1,1.0,2,1,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,1,1320565,2012
02/24/2012,home,10942,231,FIU,9,True,5,8,-3,loss,5 - 8,756634,234,1,0.1,2,2,1,0,0,0,4,4,0,0,0,1,0,0,0,3,0,0,0,14,1,0,0,0,0,2,0,1320565,2012
03/04/2012,home,10942,380,Maine,9,True,10,0,10,win,10 - 0,759070,234,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,3,1,1320565,2012
03/06/2012,away,10942,128,UCF,9,True,7,6,1,win,7 - 6,759455,234,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,5,0,1320565,2012
03/07/2012,away,10942,128,UCF,9,True,1,0,1,win,1 - 0,759712,234,1,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,3,0,1320565,2012
03/09/2012,away,10942,193,Duke,9,True,5,3,2,win,5 - 3,760074,234,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,3,1,1320565,2012
03/10/2012,away,10942,193,Duke,9,True,5,0,5,win,5 - 0,760449,234,1,1.2,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,17,4,0,0,0,1,3,0,1320565,2012
03/13/2012,away,10942,235,Florida,9,True,2,9,-7,loss,2 - 9,761592,234,1,0.1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,5,0,1320565,2012
03/18/2012,home,10942,746,Virginia,9,True,4,3,1,win,4 - 3,763478,234,1,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,1,0,0,12,1,1,0,0,0,3,0,1320565,2012
03/19/2012,home,10942,746,Virginia,9,True,7,5,2,win,7 - 5,763737,234,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,5,0,1320565,2012
