date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,718,Tulane,9,True,0,11,-11,loss,0 - 11,5209418,368,1,1,5.1,0.0,6,5,4,3,0,0,26,21,1,0,0,0,0,1,0,0,0,1,0,90,7,8,0,1,0,1,0,0,2673787,2022
02/26/2022,away,15860,488,N.C. A&T,9,True,10,4,6,win,10 - 4,5228930,368,1,1,5.2,0.0,9,4,4,2,4,0,27,23,2,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,1,0,0,2673787,2022
03/05/2022,home,15860,129,Central Mich.,9,True,7,4,3,win,7 - 4,5224309,368,1,1,6.0,0.0,9,1,1,0,6,0,28,27,1,0,0,0,0,1,0,0,0,0,0,105,4,7,1,0,0,1,1,0,2673787,2022
03/12/2022,away,15860,1014,Col. of Charleston,9,True,15,5,10,win,15 - 5,5232597,368,1,1,6.0,0.0,4,1,1,0,7,0,23,22,0,0,0,1,0,1,0,0,0,0,0,95,7,5,1,0,0,1,1,0,2673787,2022
03/19/2022,away,15860,683,Stony Brook,10,True,6,7,-1,loss,6 - 7,5239578,368,1,1,5.1,0.0,10,5,5,0,4,0,23,23,3,1,0,1,0,0,0,0,0,0,0,73,3,6,0,0,0,1,2,0,2673787,2022
03/25/2022,home,15860,62,Binghamton,9,True,0,4,-4,loss,0 - 4,5248386,368,1,1,5.2,0.0,9,1,1,3,4,0,26,23,0,0,0,0,0,0,0,0,0,0,0,101,5,5,0,1,0,1,1,0,2673787,2022
04/01/2022,away,15860,471,NJIT,9,True,4,10,-6,loss,4 - 10,5251743,368,1,1,5.0,0.0,10,9,9,1,7,0,27,25,0,0,0,3,0,1,0,0,0,0,0,88,5,3,0,1,0,1,3,0,2673787,2022
04/08/2022,home,15860,391,UMBC,9,True,2,1,1,win,2 - 1,5258664,368,1,1,7.0,0.0,6,1,1,0,6,0,27,26,2,0,0,0,0,1,0,0,0,0,0,82,6,7,0,0,0,1,1,0,2673787,2022
04/15/2022,home,15860,272,Hartford,9,True,20,4,16,win,20 - 4,5266034,368,1,1,6.0,0.0,7,4,3,1,4,0,27,26,5,0,0,1,0,0,0,0,0,0,0,93,7,7,1,0,0,1,1,0,2673787,2022
04/22/2022,away,15860,380,Maine,11,True,3,4,-1,loss,3 - 4,5271171,368,1,1,7.0,0.0,5,2,2,2,6,0,27,21,2,0,0,0,0,1,0,0,0,3,0,0,3,9,0,0,0,1,2,0,2673787,2022
04/29/2022,home,15860,14,UAlbany,9,True,13,1,12,win,13 - 1,5278536,368,1,1,6.0,0.0,1,0,0,1,5,0,20,19,1,0,0,0,0,0,0,0,0,0,0,105,4,8,1,0,0,1,1,0,2673787,2022
05/06/2022,home,15860,380,Maine,9,True,4,5,-1,loss,4 - 5,5283753,368,1,1,5.0,0.0,5,5,4,3,3,0,24,17,2,0,0,0,0,1,0,0,0,1,2,81,3,8,0,1,0,1,0,0,2673787,2022
05/19/2022,away,15860,14,UAlbany,9,True,5,4,1,win,5 - 4,5288780,368,1,1,4.0,0.0,2,0,0,3,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0,0,1,0,0,2673787,2022
05/28/2022,home,15860,62,Binghamton,9,True,1,7,-6,loss,1 - 7,5290553,368,1,1,6.1,0.0,11,7,7,2,4,0,30,27,3,0,0,0,1,0,1,0,0,0,1,96,3,10,0,1,0,1,0,0,2673787,2022
