date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/20/2022,away,15860,703,Texas,9,True,2,14,-12,loss,2 - 14,5211369,574,1,1,3.1,0.0,6,5,5,4,2,0,20,14,0,0,0,1,1,1,0,0,0,0,1,79,0,7,0,1,0,1,0,0,2677121,2022
02/27/2022,home,15860,346,Lamar University,9,True,8,6,2,win,8 - 6,5218591,574,1,1,4.2,0.0,7,5,5,5,2,0,25,18,1,2,0,0,0,0,0,0,0,1,1,0,5,6,0,0,0,1,0,0,2677121,2022
03/05/2022,home,15860,275,Harvard,9,True,3,6,-3,loss,3 - 6,5225330,574,1,1,3.0,0.0,4,3,3,1,1,0,14,12,2,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,1,0,0,2677121,2022
03/11/2022,home,15860,700,Texas Tech,9,True,1,10,-9,loss,1 - 10,5231972,574,1,0,3.0,0.0,2,2,1,1,4,0,14,11,0,0,0,1,1,2,0,0,0,0,0,58,1,4,0,0,0,3,1,0,2677121,2022
03/16/2022,home,15860,624,Sam Houston,9,True,13,5,8,win,13 - 5,5236813,574,1,1,4.2,0.0,9,3,2,1,3,0,23,22,1,0,0,0,0,0,0,0,0,0,0,80,5,4,0,0,0,1,2,1,2677121,2022
03/22/2022,home,15860,697,Texas A&M,9,True,8,15,-7,loss,8 - 15,5243230,574,1,1,1.1,0.0,4,4,4,2,1,0,11,8,1,0,0,1,0,1,0,0,0,0,0,51,2,1,0,0,0,1,0,0,2677121,2022
03/27/2022,away,15860,388,Marshall,9,True,4,5,-1,loss,4 - 5,5247659,574,1,0,1.0,0.0,1,1,1,2,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,27,3,0,0,1,0,4,0,0,2677121,2022
04/05/2022,home,15860,287,Houston Baptist,9,True,13,1,12,win,13 - 1,5256583,574,1,1,5.0,0.0,1,0,0,2,5,0,18,16,0,0,0,0,0,0,0,0,0,0,0,67,5,5,1,0,0,1,0,0,2677121,2022
04/10/2022,away,15860,366,Louisiana Tech,9,True,1,3,-2,loss,1 - 3,5261006,574,1,1,5.0,0.0,7,3,3,0,2,0,20,20,2,0,0,1,0,0,0,0,0,0,0,88,6,5,0,1,0,1,0,0,2677121,2022
04/17/2022,home,15860,706,UTSA,9,True,16,7,9,win,16 - 7,5267909,574,1,1,3.1,0.0,2,3,2,3,2,0,17,12,2,0,0,0,0,2,0,0,0,0,0,59,2,6,0,0,0,1,2,0,2677121,2022
04/24/2022,away,15860,664,Southern Miss.,9,True,2,12,-10,loss,2 - 12,5274468,574,1,1,2.0,0.0,3,2,2,1,0,0,12,8,1,0,0,0,0,2,0,0,0,1,0,36,4,2,0,0,0,1,0,0,2677121,2022
04/29/2022,home,15860,772,Western Ky.,9,True,3,5,-2,loss,3 - 5,5280954,574,1,1,2.2,0.0,2,2,2,2,3,0,12,10,0,1,0,0,3,0,0,0,0,0,0,48,3,2,0,1,0,1,0,0,2677121,2022
05/06/2022,away,15860,458,Charlotte,9,True,0,13,-13,loss,0 - 13,5283529,574,1,0,3.2,0.0,3,1,1,1,4,0,15,14,0,0,0,0,1,0,0,0,0,0,0,68,2,5,0,0,0,5,1,0,2677121,2022
05/15/2022,home,15860,419,Middle Tenn.,9,True,7,21,-14,loss,7 - 21,5288259,574,1,0,0.2,0.0,4,5,0,0,0,0,7,7,3,0,0,0,0,0,0,3,3,0,0,28,0,2,0,0,0,2,0,0,2677121,2022
