App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,0.1,0.0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,3,0,0,02/12/2022,home,15860,1328,Rockhurst,9,True,13,3,10,win,2218265,30002,2648951,2022
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,4,0,0,02/16/2022,away,15860,10,Alabama Huntsville,9,True,11,7,4,win,2167801,30002,2648951,2022
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,4,0,0,02/18/2022,home,15860,354,Lewis,9,True,3,2,1,win,2167943,30002,2648951,2022
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,7,0,0,02/26/2022,home,15860,499,Truman St.,9,True,18,4,14,win,2188917,30002,2648951,2022
1,0,2.2,0.0,1,0,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,20,3,2,0,0,1,3,0,0,03/14/2022,away,15860,333,Ky. Wesleyan,9,True,10,7,3,win,2188007,30002,2648951,2022
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,1,7,0,0,03/16/2022,away,15860,30153,Union (TN),9,True,3,2,1,win,2172834,30002,2648951,2022
1,0,1.1,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,2,0,0,03/20/2022,home,15860,30119,Ohio Dominican,9,True,13,3,10,win,2173241,30002,2648951,2022
1,0,1.0,0.0,0,0,0,0,3,0,4,4,0,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,7,0,0,03/23/2022,home,15860,30153,Union (TN),9,True,19,11,8,win,2174299,30002,2648951,2022
1,0,1.1,0.0,3,2,1,0,1,0,8,8,0,0,0,0,1,0,0,0,0,0,0,18,2,1,0,0,0,2,0,0,03/26/2022,home,15860,280,Hillsdale,9,True,8,5,3,win,2187616,30002,2648951,2022
1,0,2.0,0.0,0,1,1,1,0,0,7,5,0,0,0,0,3,1,0,0,0,0,0,30,2,3,0,0,1,3,0,0,04/03/2022,away,15860,1079,Findlay,9,True,3,2,1,win,2186447,30002,2648951,2022
1,0,1.0,0.0,2,0,0,1,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,4,1,0,04/08/2022,home,15860,2746,Lake Erie,9,True,11,10,1,win,2187523,30002,2648951,2022
1,0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,8,0,0,04/12/2022,away,15860,30013,Lee,9,True,9,8,1,win,2177316,30002,2648951,2022
1,0,1.0,0.0,1,0,0,0,1,0,5,4,0,0,0,0,0,1,0,0,0,0,0,15,1,1,0,0,0,3,0,0,04/16/2022,away,15860,1403,Tiffin,9,True,21,4,17,win,2185163,30002,2648951,2022
1,1,3.0,0.0,2,1,1,2,3,0,12,10,1,0,0,0,1,0,0,0,0,0,0,48,3,2,0,0,0,1,1,0,04/23/2022,home,15860,30124,Cedarville,11,True,5,8,-3,loss,2186542,30002,2648951,2022
1,1,3.0,0.0,4,2,2,4,3,0,17,13,0,0,0,1,0,0,0,0,0,0,0,69,2,3,0,0,0,1,1,0,04/29/2022,away,15860,30141,Walsh,9,True,6,4,2,win,2187413,30002,2648951,2022
1,0,4.0,0.0,5,3,1,1,3,0,20,17,0,0,1,0,1,1,0,0,0,1,0,61,5,4,0,1,0,2,0,0,05/12/2022,neutral,15860,30141,Walsh,9,True,2,5,-3,loss,2274310,30002,2648951,2022
