App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.2,0.0,2,0,0,1,5,0,11,10,0,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,2,0,0,02/26/2022,home,15860,525,Olivet,9,True,9,4,5,win,2187915,195,2138581,2022
1,0,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,02/27/2022,home,15860,525,Olivet,9,True,10,9,1,win,2169629,195,2138581,2022
1,0,2.2,0.0,1,3,3,2,1,0,12,9,0,0,0,0,0,1,0,0,0,0,0,39,5,2,0,0,0,2,1,0,03/05/2022,home,15860,1461,Wilmington (OH),11,True,8,9,-1,loss,2170442,195,2138581,2022
1,0,1.0,0.0,3,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,5,1,0,03/06/2022,home,15860,1461,Wilmington (OH),9,True,12,11,1,win,2170820,195,2138581,2022
1,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,8,0,0,03/16/2022,home,15860,806,Wittenberg,9,True,2,3,-1,loss,2173022,195,2138581,2022
1,0,1.1,0.0,3,3,3,1,2,0,8,6,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,5,1,0,03/19/2022,home,15860,515,Oberlin,9,True,13,12,1,win,2173294,195,2138581,2022
1,0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,03/20/2022,home,15860,515,Oberlin,9,True,6,3,3,win,2188536,195,2138581,2022
1,1,2.0,0.0,10,8,7,0,0,0,16,15,0,0,0,2,0,0,0,0,0,1,0,46,3,3,0,1,0,1,0,0,03/29/2022,away,15860,806,Wittenberg,9,True,5,10,-5,loss,2175843,195,2138581,2022
1,0,2.0,0.0,2,0,0,0,1,0,8,8,0,0,0,0,1,0,0,0,0,0,0,30,3,2,0,0,0,3,0,0,04/02/2022,away,15860,8567,Mt. St. Joseph,9,True,12,8,4,win,2186611,195,2138581,2022
1,0,2.1,0.0,1,0,0,1,1,0,9,8,0,0,0,0,1,0,0,0,0,0,0,44,3,2,0,0,0,2,1,0,04/10/2022,away,15860,1115,Hanover,9,True,7,3,4,win,2185827,195,2138581,2022
1,0,1.0,0.0,5,4,4,0,1,0,8,8,0,0,0,2,0,0,0,0,0,0,0,17,0,2,0,0,0,2,1,0,04/12/2022,home,15860,28749,Transylvania,9,True,12,7,5,win,2178659,195,2138581,2022
1,0,1.1,0.0,2,2,2,0,1,0,7,5,0,0,0,0,0,1,0,3,1,1,0,24,3,0,0,0,0,2,0,0,04/15/2022,home,15860,987,Bluffton,9,True,6,11,-5,loss,2179715,195,2138581,2022
1,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,04/29/2022,home,15860,939,Anderson (IN),10,True,6,7,-1,loss,2271098,195,2138581,2022
1,0,0.2,0.0,3,2,2,0,0,0,6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,05/04/2022,away,15860,2694,Franklin,9,True,9,13,-4,loss,2182936,195,2138581,2022
1,0,0.2,0.0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,21,1,1,0,0,0,2,0,0,05/14/2022,neutral,15860,585,Rose-Hulman,9,True,10,9,1,win,2274535,195,2138581,2022
