App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,5,0,02/21/2016,home,12360,726,Navy,9,True,4,11,-7,loss,293135,488,1772276,2016
0,0,1.2,0.0,3,1,1,1,2,0,10,8,1,0,0,1,0,1,0,2,1,0,0,33,1,2,0,0,0,4,1,02/27/2016,home,12360,14,UAlbany,9,True,3,14,-11,loss,293907,488,1772276,2016
0,0,0.0,0.0,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,03/06/2016,home,12360,310,Iona,9,True,3,7,-4,loss,295778,488,1772276,2016
0,0,2.0,0.0,2,4,3,4,1,0,11,7,0,0,0,2,1,0,0,2,1,0,0,50,2,2,0,0,0,2,0,03/08/2016,home,12360,198,ETSU,9,True,5,17,-12,loss,296300,488,1772276,2016
0,0,0.2,0.0,1,4,4,2,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,03/16/2016,home,12360,792,Winthrop,9,True,4,15,-11,loss,298364,488,1772276,2016
0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,4,0,03/20/2016,away,12360,115,Campbell,9,True,3,15,-12,loss,299711,488,1772276,2016
0,0,0.0,0.0,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,03/30/2016,away,12360,792,Winthrop,9,True,0,7,-7,loss,302006,488,1772276,2016
0,0,1.0,0.0,2,1,1,0,1,0,5,5,1,0,0,0,1,0,0,0,0,0,0,17,1,1,0,0,0,4,0,04/05/2016,away,12360,198,ETSU,9,True,5,15,-10,loss,303548,488,1772276,2016
0,0,2.0,0.0,1,2,0,2,2,0,10,8,0,0,0,0,0,0,0,2,0,0,0,38,0,4,0,0,0,5,0,04/09/2016,home,12360,228,Florida A&M,9,True,11,22,-11,loss,304405,488,1772276,2016
0,0,0.0,0.0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,3,0,04/13/2016,away,12360,458,Charlotte,9,True,9,7,2,win,305588,488,1772276,2016
0,0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,12,0,0,0,0,0,7,0,04/24/2016,away,12360,490,NC State,9,True,1,25,-24,loss,309178,488,1772276,2016
0,0,1.0,0.0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,04/30/2016,home,12360,61,Bethune-Cookman,9,True,0,6,-6,loss,310613,488,1772276,2016
0,0,0.2,0.0,4,5,5,0,0,0,7,6,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,6,0,05/01/2016,home,12360,61,Bethune-Cookman,9,True,2,23,-21,loss,310958,488,1772276,2016
0,0,1.0,0.0,1,1,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,4,1,05/04/2016,away,12360,1068,Elon,9,True,6,9,-3,loss,311419,488,1772276,2016
0,0,1.1,0.0,3,3,3,1,2,0,10,7,0,1,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,3,2,05/13/2016,away,12360,228,Florida A&M,9,True,4,20,-16,loss,312927,488,1772276,2016
