date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/25/2019,away,14781,32,Little Rock,9,True,10,5,5,win,10 - 5,4716040,219,1,4.0,0,4,3,3,0,3,0,17,16,1,0,0,2,0,1,0,0,0,0,0,49,5,4,1,0,0,1,3,1887800,2019
03/02/2019,away,14781,202,Eastern Ky.,9,True,0,2,-2,loss,0 - 2,4719594,219,1,5.0,0,4,1,1,1,3,0,20,18,1,1,0,0,0,0,0,0,0,1,0,62,6,6,0,1,0,1,2,1887800,2019
03/24/2019,away,14781,812,Xavier,9,True,10,2,8,win,10 - 2,4746374,219,1,3.0,0,1,1,1,1,4,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,1887800,2019
03/31/2019,away,14781,72,Bradley,9,True,6,4,2,win,6 - 4,4758081,219,1,3.1,0,4,2,2,2,5,0,16,13,1,0,0,0,0,0,0,0,0,1,0,58,3,2,0,0,0,2,1,1887800,2019
04/06/2019,home,14781,1045,DBU,9,True,3,4,-1,loss,3 - 4,4761751,219,1,5.1,0,2,0,0,0,3,0,19,19,1,0,0,0,0,0,0,2,0,0,0,0,6,7,0,0,0,2,0,1887800,2019
04/14/2019,away,14781,306,Indiana,10,True,5,6,-1,loss,5 - 6,4770260,219,1,4.0,0,5,4,4,3,3,0,20,16,4,0,0,0,0,1,0,0,0,0,0,68,4,4,0,0,0,1,2,1887800,2019
04/21/2019,home,14781,305,Indiana St.,9,True,4,6,-2,loss,4 - 6,4777675,219,1,4.0,0,4,4,4,3,2,0,19,15,1,0,0,0,1,0,0,0,0,0,1,74,4,5,0,0,0,1,2,1887800,2019
04/28/2019,away,14781,735,Valparaiso,9,True,4,2,2,win,4 - 2,4783681,219,1,6.2,0,7,2,2,1,2,0,29,26,0,0,0,0,0,1,0,0,0,0,1,99,10,7,1,0,0,1,1,1887800,2019
05/05/2019,away,14781,659,Southern Ill.,9,True,1,4,-3,loss,1 - 4,4788062,219,1,5.1,0,5,3,2,0,7,0,23,20,0,0,0,0,0,1,0,0,0,1,1,80,6,4,0,1,0,1,1,1887800,2019
05/11/2019,home,14781,669,Missouri St.,9,True,9,10,-1,loss,9 - 10,4791392,219,1,5.2,0,5,4,4,3,5,0,26,22,0,1,0,0,0,1,0,0,0,0,0,95,5,7,0,0,0,1,0,1887800,2019
05/17/2019,away,14781,299,Illinois St.,9,True,11,8,3,win,11 - 8,4792168,219,1,6.1,0,5,2,1,0,4,0,24,24,1,0,0,0,0,0,0,0,0,0,0,89,8,6,1,0,0,1,0,1887800,2019
05/23/2019,home,14781,1045,DBU,9,True,2,9,-7,loss,2 - 9,4794801,219,1,3.0,0,5,4,4,2,1,0,16,14,0,0,0,3,0,0,0,0,0,0,0,54,3,5,0,1,0,1,0,1887800,2019
