App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,1.0,0.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,02/19/2017,neutral,12560,1403,Tiffin,9,True,10,0,10,win,206597,561,1529800,2017
0,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,1,3,0,02/26/2017,neutral,12560,230,Florida Tech,9,True,8,5,3,win,207842,561,1529800,2017
0,0,1.0,0.0,1,1,1,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,4,0,03/04/2017,home,12560,1071,Emporia St.,9,True,8,7,1,win,208710,561,1529800,2017
0,0,0.1,0.0,4,5,5,1,1,0,6,5,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,03/05/2017,home,12560,1071,Emporia St.,9,True,2,14,-12,loss,209141,561,1529800,2017
0,0,1.0,0.0,2,1,0,0,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,1,0,5,0,03/07/2017,home,12560,728,Upper Iowa,9,True,9,10,-1,loss,209626,561,1529800,2017
0,0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,03/09/2017,home,12560,309,UIndy,9,True,9,5,4,win,210042,561,1529800,2017
0,0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,1,03/18/2017,home,12560,661,Southern Ind.,9,True,4,5,-1,loss,212404,561,1529800,2017
0,0,1.0,0.0,0,0,0,2,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,3,0,03/19/2017,home,12560,661,Southern Ind.,9,True,4,2,2,win,212656,561,1529800,2017
0,0,1.0,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,1,6,1,03/21/2017,home,12560,30050,Ill. Springfield,9,True,5,4,1,win,213076,561,1529800,2017
0,0,1.0,0.0,1,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,3,0,03/24/2017,home,12560,499,Truman St.,9,True,2,1,1,win,213634,561,1529800,2017
0,0,1.0,0.0,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,2,1,0,0,10,0,1,0,0,0,3,0,04/02/2017,away,12560,435,Missouri S&T,9,True,2,4,-2,loss,216303,561,1529800,2017
0,0,1.2,0.0,3,2,2,1,1,0,8,7,0,0,0,1,0,0,0,2,1,0,0,40,2,1,1,0,0,6,0,04/08/2017,home,12560,436,Mo.-St. Louis,9,True,14,11,3,win,217629,561,1529800,2017
0,0,1.0,0.0,3,2,2,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,1,3,1,04/14/2017,home,12560,1057,Drury,9,True,6,5,1,win,219719,561,1529800,2017
0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,4,0,04/15/2017,home,12560,1057,Drury,9,True,10,6,4,win,220099,561,1529800,2017
0,0,0.1,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,0,0,0,2,0,04/15/2017,home,12560,1057,Drury,9,True,5,3,2,win,220260,561,1529800,2017
0,0,0.2,0.0,2,2,2,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,5,0,04/18/2017,away,12560,354,Lewis,9,True,7,8,-1,loss,220768,561,1529800,2017
0,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,04/24/2017,away,12560,395,Maryville (MO),9,True,6,5,1,win,222573,561,1529800,2017
0,0,0.2,0.0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,3,1,0,1,6,0,1,0,0,0,2,0,04/28/2017,away,12560,1328,Rockhurst,9,True,12,5,7,win,223400,561,1529800,2017
0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,4,1,04/30/2017,neutral,12560,1328,Rockhurst,9,True,7,10,-3,loss,224311,561,1529800,2017
