date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,545,Pittsburgh,13,True,11,8,3,win,11 - 8,293024,518,0,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1533491,2016
02/26/2016,home,12360,193,Duke,9,True,1,8,-7,loss,1 - 8,293709,518,0,0,2.0,0.0,5,4,4,0,2,0,11,11,0,0,0,2,0,0,0,0,0,0,0,32,3,1,0,0,0,3,2,1533491,2016
03/18/2016,home,12360,283,Hofstra,9,True,12,1,11,win,12 - 1,298784,518,0,0,2.0,0.0,3,1,1,0,1,0,8,8,0,0,0,0,1,0,0,0,0,0,0,26,2,2,0,0,0,2,0,1533491,2016
03/30/2016,home,12360,709,Toledo,9,True,9,8,1,win,9 - 8,302102,518,0,0,1.1,0.0,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,22,4,0,0,0,0,3,0,1533491,2016
04/02/2016,home,12360,61,Bethune-Cookman,9,True,11,2,9,win,11 - 2,302646,518,0,0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,3,1,1533491,2016
04/13/2016,home,12360,444,Morehead St.,9,True,7,3,4,win,7 - 3,305696,518,0,0,3.2,0.0,2,0,0,0,0,0,14,14,0,0,0,0,0,0,0,1,1,0,0,37,9,2,1,0,0,2,0,1533491,2016
04/16/2016,home,12360,587,Rutgers,9,True,11,3,8,win,11 - 3,306367,518,0,0,2.0,0.0,1,1,0,1,1,0,9,7,0,0,0,0,0,0,0,0,0,0,1,33,3,2,0,0,0,2,0,1533491,2016
04/19/2016,home,12360,140,Cincinnati,9,True,9,0,9,win,9 - 0,307582,518,0,0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,6,1,1533491,2016
04/22/2016,away,12360,301,Illinois,15,True,0,1,-1,loss,0 - 1,308225,518,0,0,0.2,0.0,2,1,1,0,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,1,0,5,1,1533491,2016
05/01/2016,away,12360,559,Purdue,9,True,5,1,4,win,5 - 1,311128,518,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,6,1,1533491,2016
05/03/2016,home,12360,9,UAB,9,True,3,6,-3,loss,3 - 6,311337,518,0,0,2.1,0.0,0,0,0,1,2,0,8,6,0,0,0,0,0,0,0,1,0,1,0,25,4,1,0,0,0,3,0,1533491,2016
05/06/2016,home,12360,312,Iowa,9,True,6,0,6,win,6 - 0,311696,518,0,0,2.0,0.0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,1,2,1,1533491,2016
05/11/2016,home,12360,229,Fla. Atlantic,9,True,10,2,8,win,10 - 2,312726,518,0,0,2.0,0.0,1,0,0,1,1,0,8,7,1,0,0,0,1,0,0,0,0,0,0,26,4,1,1,0,0,2,0,1533491,2016
05/17/2016,home,12360,204,Eastern Mich.,9,True,2,0,2,win,2 - 0,313525,518,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,3,1,1533491,2016
05/27/2016,home,12360,418,Michigan,9,True,11,4,7,win,11 - 4,314388,518,0,0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,3,0,1533491,2016
05/28/2016,home,12360,416,Michigan St.,10,True,3,2,1,win,3 - 2,314461,518,0,0,2.2,0.0,0,0,0,1,2,0,9,8,0,0,0,0,0,0,0,2,0,0,0,41,5,1,0,0,0,2,0,1533491,2016
05/29/2016,home,12360,416,Michigan St.,9,True,7,3,4,win,7 - 3,314511,518,0,0,2.2,0.0,4,0,0,0,1,0,10,9,0,0,0,0,0,0,0,2,0,1,0,26,4,1,1,0,0,2,0,1533491,2016
06/03/2016,home,12360,810,Wright St.,9,True,7,6,1,win,7 - 6,314556,518,0,0,1.2,0.0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,4,0,1533491,2016
