date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2021,home,15580,328,Kansas,9,True,3,7,-4,loss,3 - 7,5002945,649,1,4.0,0,4,3,3,3,4,0,19,15,1,0,0,1,0,0,0,0,0,1,0,0,4,4,0,0,0,1,2,0,2308700,2021
02/26/2021,away,15580,502,Northern Colo.,9,True,12,0,12,win,12 - 0,5008342,649,1,6.0,0,3,0,0,2,12,0,23,19,0,0,0,0,1,2,0,0,0,0,0,0,1,3,1,0,0,1,1,2,2308700,2021
03/05/2021,away,15580,660,SIUE,9,True,3,11,-8,loss,3 - 11,5015431,649,1,4.0,0,8,7,4,1,7,0,24,20,0,1,0,0,0,1,0,0,0,0,2,89,2,3,0,1,0,1,1,0,2308700,2021
03/19/2021,away,15580,464,Omaha,9,True,1,6,-5,loss,1 - 6,5029562,649,1,7.1,0,4,5,5,3,7,0,30,26,0,0,0,0,0,0,0,0,0,0,1,112,8,7,0,1,0,1,3,0,2308700,2021
03/26/2021,away,15580,771,Western Ill.,10,True,10,3,7,win,10 - 3,5036905,649,1,7.0,0,3,3,2,4,6,0,31,26,0,0,0,0,0,1,0,0,0,0,0,115,12,4,1,0,0,1,1,0,2308700,2021
04/02/2021,away,15580,219,Evansville,9,True,3,13,-10,loss,3 - 13,5045043,649,1,5.0,0,6,7,7,3,9,0,24,20,2,0,0,0,1,0,0,0,0,1,0,0,3,3,0,1,0,1,3,0,2308700,2021
04/10/2021,home,15580,464,Omaha,9,True,1,2,-1,loss,1 - 2,5051629,649,1,7.0,0,8,2,2,2,11,0,29,26,1,0,0,1,0,0,0,0,0,1,0,0,6,2,0,1,0,1,3,0,2308700,2021
04/23/2021,home,15580,493,North Dakota St.,9,True,0,5,-5,loss,0 - 5,5063813,649,1,7.0,0,7,3,3,1,10,0,29,28,0,0,0,3,0,0,0,0,0,0,0,121,7,4,0,1,0,1,5,0,2308700,2021
04/30/2021,away,15580,527,Oral Roberts,9,True,4,14,-10,loss,4 - 14,5070248,649,1,6.0,0,10,6,5,1,4,0,28,25,0,0,1,0,2,0,0,0,0,0,2,96,6,6,0,1,0,1,0,0,2308700,2021
05/14/2021,away,15580,493,North Dakota St.,9,True,4,7,-3,loss,4 - 7,5078230,649,1,4.2,0,9,5,5,5,6,0,26,21,2,0,0,0,3,0,0,0,0,0,0,108,4,2,0,1,0,1,1,0,2308700,2021
05/20/2021,home,15580,527,Oral Roberts,9,True,8,11,-3,loss,8 - 11,5079927,649,1,5.0,0,7,5,5,3,6,0,24,21,1,0,0,1,2,0,0,0,0,0,0,91,4,4,0,0,0,1,1,0,2308700,2021
05/28/2021,home,15580,527,Oral Roberts,11,True,3,5,-2,loss,3 - 5,5082234,649,1,5.0,0,3,3,0,3,6,0,24,21,0,0,1,0,0,0,0,0,0,0,0,92,6,3,0,0,0,1,2,0,2308700,2021
