date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,702,UT Arlington,9,True,16,1,15,win,16 - 1,5018151,706,1,1.0,0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,2495878,2021
03/14/2021,away,15580,365,LSU,11,True,12,13,-1,loss,12 - 13,5025914,706,1,1.0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,16,1,2,0,0,0,6,0,0,2495878,2021
03/16/2021,away,15580,51,Baylor,9,True,8,10,-2,loss,8 - 10,5048274,706,1,3.1,0,3,4,4,3,3,0,16,13,1,0,0,2,0,0,0,1,0,0,0,54,2,5,0,0,0,2,0,0,2495878,2021
03/21/2021,away,15580,26172,A&M-Corpus Christi,9,True,10,1,9,win,10 - 1,5034528,706,1,5.0,0,1,0,0,1,1,0,20,16,0,0,0,0,0,3,0,0,0,0,0,75,6,7,1,0,0,1,1,0,2495878,2021
03/27/2021,away,15580,574,Rice,9,True,4,1,3,win,4 - 1,5039516,706,1,6.0,0,2,1,1,3,6,0,22,19,0,0,0,0,1,0,0,0,0,0,0,98,6,5,1,0,0,1,1,0,2495878,2021
04/02/2021,home,15580,664,Southern Miss.,9,True,5,11,-6,loss,5 - 11,5045063,706,1,4.0,0,6,9,4,5,5,0,24,19,2,1,0,2,1,0,0,0,0,0,0,0,3,4,0,1,0,1,2,0,2495878,2021
04/25/2021,home,15580,574,Rice,9,True,12,4,8,win,12 - 4,5066803,706,1,5.0,0,3,1,1,3,3,0,19,16,1,0,0,0,1,0,0,0,0,0,0,0,3,7,1,0,0,1,0,0,2495878,2021
05/02/2021,away,15580,9,UAB,9,True,16,14,2,win,16 - 14,5072355,706,1,0.2,0,3,3,3,1,0,0,7,5,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2495878,2021
05/08/2021,home,15580,523,Old Dominion,9,True,12,10,2,win,12 - 10,5075732,706,1,2.0,0,5,6,6,2,1,0,12,10,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2495878,2021
05/16/2021,away,15580,366,Louisiana Tech,9,True,7,17,-10,loss,7 - 17,5079193,706,1,2.0,0,4,4,4,3,1,0,14,10,0,0,0,1,0,1,0,0,0,0,0,52,1,4,0,0,0,1,1,0,2495878,2021
