App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,2.0,3,1,1,0,4,0,9,8,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,3,02/13/2015,neutral,12080,72,Bradley,9,True,1,6,-5,loss,404946,464,1428702,2015
0,0,4.0,4,0,0,1,2,0,17,15,0,0,0,0,0,0,0,0,0,1,0,66,7,3,0,0,0,2,0,02/24/2015,away,12080,782,Wichita St.,9,True,6,4,2,win,406387,464,1428702,2015
0,0,2.0,3,1,1,0,3,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,03/07/2015,home,12080,494,North Dakota,9,True,6,1,5,win,408099,464,1428702,2015
0,0,1.2,2,1,1,2,1,0,10,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,03/13/2015,home,12080,649,South Dakota St.,9,True,6,4,2,win,409490,464,1428702,2015
0,0,3.1,2,0,0,2,1,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,1,03/21/2015,home,12080,493,North Dakota St.,9,True,11,6,5,win,411660,464,1428702,2015
0,0,2.2,3,2,2,2,1,0,13,10,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,2,0,03/28/2015,away,12080,527,Oral Roberts,9,True,1,11,-10,loss,413858,464,1428702,2015
0,0,2.0,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,04/03/2015,home,12080,771,Western Ill.,9,True,4,1,3,win,415328,464,1428702,2015
0,0,3.0,5,2,2,0,3,0,13,12,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,2,1,04/10/2015,away,12080,308,Purdue Fort Wayne,9,True,6,7,-1,loss,417040,464,1428702,2015
0,1,2.2,6,3,3,2,0,0,14,12,4,0,0,1,0,0,0,0,0,0,0,50,2,4,0,0,0,1,0,04/15/2015,away,12080,463,Nebraska,9,True,6,8,-2,loss,418896,464,1428702,2015
0,0,0.2,3,3,2,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,04/19/2015,away,12080,649,South Dakota St.,9,True,2,12,-10,loss,420349,464,1428702,2015
0,0,3.1,2,0,0,0,1,0,13,13,0,0,0,0,0,0,0,2,0,0,0,40,8,1,0,0,0,3,1,04/21/2015,away,12080,169,Creighton,9,True,2,8,-6,loss,420762,464,1428702,2015
0,0,1.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,04/24/2015,home,12080,308,Purdue Fort Wayne,9,True,2,5,-3,loss,421384,464,1428702,2015
0,0,0.1,2,1,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,05/01/2015,home,12080,527,Oral Roberts,9,True,3,5,-2,loss,423363,464,1428702,2015
0,0,1.1,1,3,0,1,0,0,9,6,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,1,0,2,0,05/03/2015,home,12080,527,Oral Roberts,9,True,7,18,-11,loss,424195,464,1428702,2015
0,0,0.2,4,2,2,0,1,0,6,6,1,0,0,0,0,0,0,2,0,0,0,13,0,1,0,1,0,3,0,05/10/2015,away,12080,771,Western Ill.,9,True,4,5,-1,loss,425271,464,1428702,2015
0,0,2.1,2,1,1,2,1,0,11,8,0,0,0,0,0,0,0,3,1,0,1,41,1,5,0,0,0,4,0,05/16/2015,away,12080,493,North Dakota St.,12,True,4,5,-1,loss,425795,464,1428702,2015
