date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,away,14781,29,Arizona,9,True,4,18,-14,loss,4 - 18,4708456,368,1,3.1,0,7,6,5,1,2,0,19,17,3,0,0,1,0,0,0,3,3,0,1,65,5,3,0,0,0,2,0,1663008,2019
02/24/2019,away,14781,257,Georgia,9,True,5,12,-7,loss,5 - 12,4714741,368,1,4.2,0,8,8,8,0,4,0,22,22,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,1,0,1,3,1663008,2019
03/03/2019,away,14781,457,North Carolina,9,True,2,14,-12,loss,2 - 14,4721610,368,1,1.0,0,4,4,4,1,1,0,7,6,3,0,0,0,0,0,0,0,0,0,0,35,0,1,0,1,0,1,0,1663008,2019
03/24/2019,away,14781,391,UMBC,9,True,5,8,-3,loss,5 - 8,4748066,368,1,1.0,0,2,3,3,0,1,0,6,5,0,0,0,1,0,1,0,0,0,0,0,23,1,1,0,1,0,4,0,1663008,2019
04/13/2019,away,14781,380,Maine,9,True,4,18,-14,loss,4 - 18,4768151,368,1,1.2,0,4,5,4,1,1,0,11,9,3,0,0,0,0,0,0,3,3,1,0,37,3,0,0,0,0,2,1,1663008,2019
04/19/2019,home,14781,62,Binghamton,9,True,12,2,10,win,12 - 2,4774486,368,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,4,0,1663008,2019
04/24/2019,home,14781,275,Harvard,9,True,4,8,-4,loss,4 - 8,4779450,368,1,2.0,0,3,2,2,0,1,0,9,8,1,0,1,0,0,0,0,0,0,0,1,28,2,3,0,1,0,2,0,1663008,2019
05/12/2019,home,14781,391,UMBC,9,True,9,2,7,win,9 - 2,4791010,368,1,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,13,1,2,0,0,0,5,0,1663008,2019
05/15/2019,home,14781,639,Siena,9,True,4,2,2,win,4 - 2,4791627,368,1,4.0,0,2,0,0,1,4,0,14,13,0,0,0,0,1,0,0,0,0,0,0,50,6,1,0,0,0,1,1,1663008,2019
05/18/2019,away,14781,683,Stony Brook,9,True,8,1,7,win,8 - 1,4792413,368,1,4.0,0,1,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,0,0,48,6,6,0,0,1,2,0,1663008,2019
05/23/2019,home,14781,272,Hartford,9,True,4,6,-2,loss,4 - 6,4794907,368,1,3.2,0,5,0,0,0,1,0,15,15,0,0,0,0,0,0,0,3,3,0,0,45,5,4,0,0,0,2,0,1663008,2019
