date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/19/2022,away,15860,32,Little Rock,9,True,6,10,-4,loss,6 - 10,5209856,201,1,0,2.0,0.0,1,1,1,1,2,0,7,6,0,0,0,0,1,0,0,2,1,0,0,30,3,0,0,0,0,4,1,0,2130880,2022
02/28/2022,away,15860,1395,Tarleton St.,9,True,3,8,-5,loss,3 - 8,5219486,201,1,1,0.2,0.0,2,3,3,1,1,0,5,4,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,1,0,1,0,0,2130880,2022
03/11/2022,away,15860,6,Alabama A&M,9,True,15,2,13,win,15 - 2,5242608,201,1,0,2.0,0.0,2,0,0,0,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,2130880,2022
03/20/2022,away,15860,402,McNeese,9,True,7,6,1,win,7 - 6,5241175,201,1,0,2.2,0.0,1,0,0,0,2,0,8,8,1,0,0,0,0,0,0,2,0,0,0,32,4,1,1,0,0,4,1,0,2130880,2022
03/26/2022,away,15860,695,UT Martin,9,True,9,4,5,win,9 - 4,5247157,201,1,0,2.0,0.0,1,1,1,3,2,0,10,7,0,0,0,0,1,0,0,1,0,0,0,46,2,2,0,0,0,2,0,0,2130880,2022
04/02/2022,away,15860,87,Butler,9,True,3,2,1,win,3 - 2,5252704,201,1,0,0.2,0.0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,1,0,2130880,2022
04/03/2022,away,15860,87,Butler,10,True,1,2,-1,loss,1 - 2,5254938,201,1,0,1.1,0.0,0,1,1,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,26,1,2,0,1,0,4,1,0,2130880,2022
04/10/2022,home,15860,660,SIUE,9,True,18,10,8,win,18 - 10,5261304,201,1,0,0.2,0.0,2,1,1,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2130880,2022
04/12/2022,home,15860,735,Valparaiso,9,True,7,5,2,win,7 - 5,5263373,201,1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2130880,2022
04/15/2022,away,15860,43,Austin Peay,11,True,11,9,2,win,11 - 9,5267124,201,1,0,1.0,0.0,3,4,4,3,2,0,10,6,0,0,0,0,2,1,1,1,1,0,0,49,0,1,0,0,0,3,1,0,2130880,2022
04/23/2022,home,15860,454,Murray St.,9,True,9,15,-6,loss,9 - 15,5273408,201,1,0,1.1,0.0,3,2,2,2,2,0,9,7,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,2130880,2022
04/27/2022,home,15860,300,Ill. Wesleyan,9,True,7,4,3,win,7 - 4,5277282,201,1,0,1.0,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,7,0,0,2130880,2022
04/30/2022,away,15860,692,Tennessee Tech,9,True,11,15,-4,loss,11 - 15,5280353,201,1,0,1.1,0.0,4,4,4,2,1,0,10,8,0,0,0,0,0,0,0,0,0,0,0,32,1,2,0,0,0,2,1,0,2130880,2022
05/13/2022,away,15860,14927,Belmont,9,True,5,9,-4,loss,5 - 9,5287210,201,1,0,4.0,0.0,2,0,0,0,7,0,13,13,0,0,0,0,0,0,0,0,0,0,0,53,0,4,0,0,0,2,2,0,2130880,2022
