date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,523,Old Dominion,9,True,7,5,2,win,7 - 5,4708005,19651,1,1.0,0,1,0,0,0,3,0,4,4,0,0,0,0,1,0,0,1,1,0,0,14,0,0,0,0,0,2,1,1759790,2019
02/26/2019,home,14781,489,N.C. Central,9,True,6,4,2,win,6 - 4,4717789,19651,1,1.1,0,1,0,0,1,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,28,2,2,1,0,0,5,0,1759790,2019
03/03/2019,home,14781,786,William & Mary,9,True,6,8,-2,loss,6 - 8,4721981,19651,1,0.2,0,1,1,1,1,1,0,5,2,0,0,0,0,0,1,0,1,0,1,0,17,1,0,0,0,0,2,0,1759790,2019
03/10/2019,away,14781,317,James Madison,9,True,0,11,-11,loss,0 - 11,4729585,19651,1,0.1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,3,0,1759790,2019
03/26/2019,away,14781,489,N.C. Central,9,True,10,1,9,win,10 - 1,4749394,19651,1,1.2,0,1,0,0,2,1,0,8,6,0,0,0,0,1,0,0,2,1,0,0,33,1,3,0,0,0,2,0,1759790,2019
03/30/2019,home,14781,48,Charleston So.,9,True,5,6,-1,loss,5 - 6,4754013,19651,1,1.2,0,2,0,0,1,3,0,8,7,0,0,0,0,0,0,0,2,1,0,0,32,1,1,0,0,0,3,0,1759790,2019
04/06/2019,away,14781,792,Winthrop,9,True,1,7,-6,loss,1 - 7,4760958,19651,1,3.0,0,6,3,3,2,3,0,15,13,1,2,0,0,0,0,0,0,0,0,0,62,3,1,0,0,0,2,1,1759790,2019
04/14/2019,home,14781,363,Longwood,9,True,12,2,10,win,12 - 2,4769725,19651,1,2.0,0,2,0,0,1,3,0,9,8,2,0,0,0,0,0,0,0,0,0,0,39,1,2,0,0,0,2,2,1759790,2019
04/18/2019,away,14781,1320,Presbyterian,9,True,1,6,-5,loss,1 - 6,4773838,19651,1,2.0,0,2,1,1,1,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,34,1,3,0,0,0,3,0,1759790,2019
04/20/2019,away,14781,1320,Presbyterian,9,True,5,4,1,win,5 - 4,4776368,19651,1,0.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1759790,2019
04/30/2019,away,14781,1068,Elon,9,True,6,2,4,win,6 - 2,4785815,19651,1,5.0,0,2,2,1,2,5,0,19,16,1,0,0,0,0,0,0,0,0,0,1,92,2,7,1,0,0,1,0,1759790,2019
05/12/2019,home,14781,1092,Gardner-Webb,9,True,2,10,-8,loss,2 - 10,4791169,19651,1,0.2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,4,0,1759790,2019
05/17/2019,away,14781,563,Radford,9,True,3,1,2,win,3 - 1,4792189,19651,1,6.0,0,1,0,0,3,5,0,22,19,0,0,0,0,0,0,0,0,0,0,0,95,4,9,1,0,0,1,1,1759790,2019
05/22/2019,home,14781,792,Winthrop,9,True,1,4,-3,loss,1 - 4,4793374,19651,1,8.0,1,12,4,3,3,7,0,39,36,1,0,0,0,1,0,0,0,0,0,0,131,5,12,0,1,0,1,1,1759790,2019
