date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/22/2022,away,15860,141,The Citadel,9,True,3,4,-1,loss,3 - 4,5243165,648,1,1,1.0,0.0,1,1,1,0,1,0,4,3,1,0,0,0,1,0,0,0,0,1,0,16,2,0,0,0,0,1,1,0,2304791,2022
03/29/2022,home,15860,1320,Presbyterian,9,True,6,9,-3,loss,6 - 9,5249790,648,1,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,1,0,0,2,2,0,0,14,2,0,0,0,0,2,0,0,2304791,2022
04/03/2022,away,15860,434,Missouri,9,True,3,10,-7,loss,3 - 10,5254965,648,1,0,1.2,0.0,6,4,4,0,3,0,11,10,1,0,0,1,0,1,0,0,0,0,0,26,1,0,0,0,0,4,0,0,2304791,2022
04/10/2022,home,15860,257,Georgia,9,True,9,13,-4,loss,9 - 13,5260892,648,1,0,2.0,0.0,0,0,0,3,4,0,9,6,0,0,0,0,2,0,1,3,2,0,0,34,2,0,0,0,0,3,3,0,2304791,2022
04/12/2022,home,15860,2711,North Florida,9,True,4,2,2,win,4 - 2,5263238,648,1,0,1.0,0.0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,11,2,0,0,0,0,5,0,0,2304791,2022
04/22/2022,away,15860,37,Auburn,9,True,3,6,-3,loss,3 - 6,5271462,648,1,1,2.0,0.0,2,3,3,2,3,0,10,8,1,0,0,1,1,0,0,0,0,0,0,44,2,1,0,0,0,1,2,0,2304791,2022
04/28/2022,home,15860,8,Alabama,9,True,6,5,1,win,6 - 5,5277739,648,1,1,4.0,0.0,4,1,1,1,2,0,16,15,1,0,0,0,1,0,0,0,0,0,0,54,2,7,0,0,0,1,1,0,2304791,2022
05/06/2022,away,15860,697,Texas A&M,9,True,4,16,-12,loss,4 - 16,5283893,648,1,1,3.1,0.0,4,3,3,3,1,0,15,12,1,0,0,0,0,0,0,0,0,0,0,61,2,5,0,1,0,1,0,0,2304791,2022
05/13/2022,home,15860,334,Kentucky,9,True,11,3,8,win,11 - 3,5287296,648,1,1,4.0,0.0,3,2,1,3,5,0,19,14,0,0,0,1,0,2,0,0,0,0,0,69,3,3,1,0,0,1,1,0,2304791,2022
05/19/2022,away,15860,235,Florida,9,True,5,14,-9,loss,5 - 14,5288919,648,1,1,3.0,0.0,7,4,4,2,5,0,19,16,2,0,0,2,0,1,0,0,0,0,0,67,0,4,0,0,0,1,1,0,2304791,2022
