date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/07/2021,home,15580,8,Alabama,9,True,3,21,-18,loss,3 - 21,5017934,1014,1,0,0.2,0.0,4,5,5,2,1,0,9,6,1,0,0,1,0,1,0,3,3,0,0,37,0,1,0,0,0,2,1,0,1996987,2021
03/13/2021,home,15580,786,William & Mary,9,True,7,1,6,win,7 - 1,5024635,1014,1,0,4.0,0.0,3,0,0,2,4,0,16,14,0,0,0,0,0,0,0,3,0,0,0,68,5,2,0,0,1,3,3,0,1996987,2021
03/23/2021,away,15580,149,Coastal Carolina,9,True,7,8,-1,loss,7 - 8,5035039,1014,1,0,2.0,0.0,3,3,2,1,1,0,10,9,1,0,0,1,0,0,0,0,0,0,0,46,2,2,0,0,0,2,0,1,1996987,2021
03/27/2021,home,15580,460,UNCW,9,True,11,8,3,win,11 - 8,5038729,1014,1,0,0.2,0.0,2,3,3,1,0,0,5,4,0,0,0,1,0,0,0,2,0,0,0,14,1,1,0,0,0,2,0,0,1996987,2021
03/30/2021,away,15580,253,Ga. Southern,9,True,6,3,3,win,6 - 3,5042340,1014,1,0,3.0,0.0,1,0,0,2,2,0,12,10,0,0,0,0,1,0,0,0,0,0,0,56,3,4,0,0,1,3,0,0,1996987,2021
04/04/2021,away,15580,317,James Madison,9,True,3,1,2,win,3 - 1,5047230,1014,1,0,2.1,0.0,1,0,0,2,2,0,11,9,0,0,0,0,0,0,0,1,0,0,0,37,4,1,0,0,1,3,0,0,1996987,2021
04/10/2021,home,15580,692,Tennessee Tech,9,True,9,6,3,win,9 - 6,5051710,1014,1,0,2.0,0.0,4,1,1,2,2,0,12,8,0,1,0,0,0,1,0,1,1,1,0,39,2,1,1,0,0,3,1,1,1996987,2021
04/13/2021,away,15580,147,Clemson,9,True,13,6,7,win,13 - 6,5055700,1014,1,0,1.2,0.0,3,4,4,2,2,0,10,8,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1996987,2021
04/20/2021,away,15580,141,The Citadel,9,True,11,2,9,win,11 - 2,5062097,1014,1,0,2.0,0.0,0,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,21,2,3,0,0,0,2,0,0,1996987,2021
04/21/2021,away,15580,2915,Wofford,9,True,5,12,-7,loss,5 - 12,5062965,1014,1,0,0.2,0.0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,2,1,1,0,9,1,1,0,0,0,3,0,0,1996987,2021
05/02/2021,away,15580,1068,Elon,9,True,6,3,3,win,6 - 3,5072091,1014,1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,1,2,0,0,1996987,2021
05/08/2021,away,15580,786,William & Mary,9,True,10,1,9,win,10 - 1,5075922,1014,1,0,2.0,0.0,1,1,1,0,3,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,1996987,2021
05/11/2021,away,15580,141,The Citadel,9,True,6,3,3,win,6 - 3,5077349,1014,1,1,6.1,0.0,7,2,2,0,3,0,26,25,4,1,0,0,0,0,0,0,0,1,0,81,8,8,1,0,0,1,1,0,1996987,2021
05/16/2021,away,15580,460,UNCW,9,True,4,8,-4,loss,4 - 8,5079101,1014,1,0,0.2,0.0,4,2,2,0,1,0,6,6,0,0,0,1,0,0,0,2,2,0,0,26,1,0,0,0,0,2,1,0,1996987,2021
05/20/2021,home,15580,1068,Elon,9,True,7,10,-3,loss,7 - 10,5081051,1014,1,0,2.1,0.0,4,4,1,0,1,0,13,11,0,0,0,0,0,1,0,0,0,1,0,37,3,3,0,0,0,2,0,0,1996987,2021
05/22/2021,home,15580,1068,Elon,9,True,7,9,-2,loss,7 - 9,5081055,1014,1,0,1.2,0.0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,20,1,3,0,0,0,4,1,0,1996987,2021
05/28/2021,home,15580,1068,Elon,9,True,6,2,4,win,6 - 2,5082150,1014,1,1,3.0,0.0,4,1,1,0,0,0,14,13,2,0,0,0,0,1,0,0,0,0,0,54,5,4,0,0,0,1,0,0,1996987,2021
