App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,2.0,0.0,1,1,1,0,3,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,3,2,0,02/18/2022,neutral,15860,7,Alabama St.,10,True,7,6,1,win,2167886,665,2670905,2022
1,0,0.2,0.0,3,2,2,1,1,0,6,5,1,0,0,1,0,0,0,3,3,0,0,26,1,0,0,0,0,10,1,0,02/23/2022,home,15860,434,Missouri,9,True,8,19,-11,loss,2168790,665,2670905,2022
1,0,3.0,0.0,4,3,2,1,2,0,14,13,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0,4,1,0,03/01/2022,home,15860,402,McNeese,9,True,3,7,-4,loss,2169940,665,2670905,2022
1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,0,0,3,0,0,03/05/2022,away,15860,706,UTSA,9,True,11,4,7,win,2170429,665,2670905,2022
1,0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,5,0,0,03/13/2022,away,15860,670,Texas St.,9,True,5,9,-4,loss,2172496,665,2670905,2022
1,0,1.1,0.0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,1,0,03/19/2022,away,15860,2678,Ark.-Pine Bluff,9,True,11,6,5,win,2173403,665,2670905,2022
1,0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,8,0,0,03/23/2022,away,15860,430,Mississippi St.,9,True,5,14,-9,loss,2174149,665,2670905,2022
1,0,2.0,0.0,1,0,0,1,2,0,8,6,1,0,0,0,0,1,0,1,0,0,0,25,1,2,0,0,1,2,0,0,03/25/2022,home,15860,261,Grambling,9,True,3,2,1,win,2174770,665,2670905,2022
1,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,6,0,0,03/30/2022,away,15860,402,McNeese,9,True,7,9,-2,loss,2175976,665,2670905,2022
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,1,2,0,0,04/01/2022,home,15860,699,Texas Southern,9,True,5,3,2,win,2176260,665,2670905,2022
1,0,3.0,0.0,3,0,0,1,4,0,12,11,1,0,0,0,0,0,0,0,0,0,0,18,2,2,1,0,0,5,3,0,04/03/2022,home,15860,699,Texas Southern,10,True,10,9,1,win,2176976,665,2670905,2022
1,0,1.0,0.0,1,0,0,1,1,0,6,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,1,0,04/17/2022,away,15860,553,Prairie View,9,True,2,3,-1,loss,2179958,665,2670905,2022
1,0,1.1,0.0,3,3,3,2,1,0,9,6,1,0,0,0,1,0,0,0,0,0,1,35,2,1,0,1,0,3,1,0,04/24/2022,away,15860,699,Texas Southern,9,True,9,10,-1,loss,2181278,665,2670905,2022
1,0,2.0,0.0,1,1,1,0,2,0,7,6,0,0,0,1,0,1,0,0,0,0,0,19,2,1,1,0,0,3,1,0,04/29/2022,away,15860,261,Grambling,10,True,7,6,1,win,2182140,665,2670905,2022
1,0,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,5,0,0,05/01/2022,away,15860,261,Grambling,9,True,14,9,5,win,2182838,665,2670905,2022
1,0,1.0,0.0,1,1,1,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,14,2,0,0,0,0,4,0,0,05/07/2022,home,15860,2678,Ark.-Pine Bluff,9,True,7,4,3,win,2183581,665,2670905,2022
1,0,1.0,0.0,2,2,2,0,0,0,6,5,1,0,0,0,0,1,0,0,0,0,0,15,2,1,0,0,0,2,0,0,05/20/2022,home,15860,17,Alcorn,9,True,12,2,10,win,2184622,665,2670905,2022
1,0,1.0,0.0,1,0,0,0,2,0,5,4,0,0,0,0,0,1,0,0,0,0,0,20,1,0,1,0,0,2,0,0,05/26/2022,neutral,15860,314,Jackson St.,9,True,8,7,1,win,2275787,665,2670905,2022
1,0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,3,0,0,05/27/2022,neutral,15860,228,Florida A&M,9,True,8,7,1,win,2275788,665,2670905,2022
1,0,4.0,0.0,1,0,0,5,6,0,19,13,0,0,0,0,1,0,0,0,0,1,0,77,4,2,0,0,0,3,1,0,05/29/2022,neutral,15860,7,Alabama St.,14,True,5,6,-1,loss,2275798,665,2670905,2022
