App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,0,1.0,0.0,0,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,02/23/2021,away,15580,715,Trinity (TX),9,True,6,9,-3,loss,2016538,2741,2125450,2021
1,0,0.2,0.0,3,3,2,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,02/27/2021,home,15580,23121,Texas-Dallas,9,True,4,10,-6,loss,2016822,2741,2125450,2021
1,0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,03/06/2021,away,15580,23008,Ozarks (AR),14,True,11,12,-1,loss,2017411,2741,2125450,2021
1,0,1.0,0.0,1,3,3,2,0,0,7,4,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,03/13/2021,home,15580,1044,Dallas,9,True,12,6,6,win,2018032,2741,2125450,2021
1,0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,03/26/2021,away,15580,1182,Louisiana Col.,9,True,2,14,-12,loss,2026444,2741,2125450,2021
1,0,1.0,0.0,2,1,1,0,2,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,04/02/2021,away,15580,8530,McMurry,9,True,4,10,-6,loss,2025014,2741,2125450,2021
1,0,1.2,0.0,1,1,1,0,1,0,7,5,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,2,0,0,04/10/2021,home,15580,1203,Mary Hardin-Baylor,8,True,5,7,-2,loss,2020791,2741,2125450,2021
1,0,0.1,0.0,0,1,0,0,0,0,4,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,04/17/2021,home,15580,271,Hardin-Simmons,9,True,5,4,1,win,2025224,2741,2125450,2021
1,0,1.0,0.0,2,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,6,0,0,04/20/2021,home,15580,1355,Schreiner,9,True,5,8,-3,loss,2026077,2741,2125450,2021
1,0,1.2,0.0,1,0,0,0,2,0,7,6,1,0,0,0,0,1,0,2,2,0,0,28,3,0,0,0,0,3,1,0,04/25/2021,away,15580,24400,Concordia (TX),9,True,5,7,-2,loss,2021992,2741,2125450,2021
1,0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,05/02/2021,away,15580,1390,Sul Ross St.,9,True,11,10,1,win,2022638,2741,2125450,2021
