date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
03/07/2014,home,11620,711,Towson,9,True,0,3,-3,loss,0 - 3,590429,439,1,1.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1532944,2014
04/01/2014,home,11620,748,Wagner,9,True,1,4,-3,loss,1 - 4,597112,439,1,1.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,6,1,1532944,2014
04/05/2014,away,11620,617,Saint Peter's,9,True,6,7,-1,loss,6 - 7,598321,439,1,1.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1532944,2014
04/18/2014,away,11620,220,Fairfield,9,True,3,10,-7,loss,3 - 10,601963,439,1,1.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,3,1,1532944,2014
04/23/2014,away,11620,342,Lafayette,9,True,9,2,7,win,9 - 2,603640,439,1,1.0,1,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1532944,2014
04/27/2014,away,11620,690,Temple,10,True,7,4,3,win,7 - 4,604988,439,1,3.0,2,0,0,0,2,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,2,1532944,2014
05/03/2014,home,11620,576,Rider,9,True,13,5,8,win,13 - 5,606215,439,1,5.0,2,0,0,1,2,0,16,14,0,0,0,0,0,1,0,2,0,0,0,69,6,4,1,0,0,2,2,1532944,2014
05/11/2014,home,11620,310,Iona,9,True,6,0,6,win,6 - 0,607639,439,1,2.0,2,0,0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,41,3,3,0,0,0,2,0,1532944,2014
05/16/2014,away,11620,116,Canisius,9,True,2,9,-7,loss,2 - 9,608127,439,1,2.1,1,0,0,1,1,0,9,8,0,0,0,0,0,0,0,1,0,0,0,31,3,3,0,0,0,3,1,1532944,2014
05/22/2014,home,11620,381,Manhattan,15,True,8,7,1,win,8 - 7,608593,439,1,0.1,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,1532944,2014
