App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,1,4.1,0.0,4,4,4,0,2,0,19,19,1,0,0,1,1,0,0,0,0,0,0,0,6,5,0,0,0,1,1,02/02/2018,away,12973,781,Whittier,9,True,1,5,-4,loss,84522,780,1661516,2018
0,1,5.0,0.0,4,3,3,2,3,0,20,18,0,0,0,1,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,02/10/2018,away,12973,1297,Pacific Lutheran,9,True,4,3,1,win,85068,780,1661516,2018
0,1,5.1,0.0,5,8,8,6,4,0,27,20,0,0,0,1,0,1,0,0,0,0,0,0,6,3,0,1,0,1,0,02/17/2018,home,12973,2751,Pacific (OR),9,True,1,14,-13,loss,85542,780,1661516,2018
0,1,7.0,0.0,8,6,6,0,5,0,29,27,2,0,0,1,0,1,0,0,0,0,1,0,8,7,0,0,0,1,2,03/04/2018,home,12973,0,Corban,9,True,10,8,2,win,88458,780,1661516,2018
0,1,6.0,0.0,4,1,1,4,7,0,27,21,0,0,0,0,0,2,0,0,0,0,0,0,3,5,1,0,0,1,0,03/10/2018,home,12973,785,Willamette,9,True,6,2,4,win,89843,780,1661516,2018
0,0,1.1,0.0,2,3,1,0,1,0,7,7,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,4,1,03/13/2018,home,12973,686,Swarthmore,9,True,3,9,-6,loss,90780,780,1661516,2018
0,1,5.2,0.0,6,4,2,3,8,0,27,22,1,0,1,0,3,0,0,0,0,0,2,0,2,7,1,0,0,1,1,03/17/2018,away,12973,1094,George Fox,9,True,9,8,1,win,91706,780,1661516,2018
0,1,0.2,0.0,4,8,4,2,0,0,10,7,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,03/24/2018,home,12973,1297,Pacific Lutheran,9,True,6,10,-4,loss,93262,780,1661516,2018
0,0,6.1,0.0,11,5,5,3,4,0,32,27,1,0,0,1,1,0,0,0,0,1,1,101,5,9,0,0,0,2,1,03/30/2018,away,12973,557,Puget Sound,9,True,8,5,3,win,94933,780,1661516,2018
0,1,7.0,0.0,6,2,2,3,5,0,27,23,1,0,0,0,0,0,0,0,0,0,1,0,2,11,1,0,0,1,0,04/09/2018,home,12973,22235,Lewis & Clark,9,True,7,4,3,win,97440,780,1661516,2018
0,1,3.2,0.0,7,2,2,2,1,0,19,17,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,1,04/16/2018,away,12973,1179,Linfield,9,True,1,9,-8,loss,99375,780,1661516,2018
